reef_short,LABEL_ID,ReefName,SECT_NAME,SECTOR,region_block,latitude_band,Type,source_summer,event_year,variable,value
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200203,2003,wqc200203_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200304,2004,wqc200304_freqcc12,0.0778584182536349
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200405,2005,wqc200405_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200506,2006,wqc200506_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200607,2007,wqc200607_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200708,2008,wqc200708_freqcc12,0.0474274996832929
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200809,2009,wqc200809_freqcc12,0.0476190485060215
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,200910,2010,wqc200910_freqcc12,0.0554039971302492
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201011,2011,wqc201011_freqcc12,0.133863927676382
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201112,2012,wqc201112_freqcc12,0.0500000007450581
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201213,2013,wqc201213_freqcc12,0.0454545468091965
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201314,2014,wqc201314_freqcc12,0.0500940477660676
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201415,2015,wqc201415_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201516,2016,wqc201516_freqcc12,0.0454545468091965
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201617,2017,wqc201617_freqcc12,0.0476190485060215
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201718,2018,wqc201718_freqcc12,0.0500000007450581
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201819,2019,wqc201819_freqcc12,0.0526315793395042
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,201920,2020,wqc201920_freqcc12,0.0454545468091965
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,202021,2021,wqc202021_freqcc12,0
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,202122,2022,wqc202122_freqcc12,0.0633812493380262
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,202223,2023,wqc202223_freqcc12,0.109337283863926
Swinger,15-030,Swinger Reef (15-030),Cooktown / Lizard Island,CL,Northern GBR,15,wqc_freqcc12,202324,2024,wqc202324_freqcc12,0.149812788731616
