programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,ann_maxdhw,prop_acropora_pre,observed_pre_cover,wqc_freqcc12,wqc_excess50,wqc_excess50_10yr_sum,wqc_prior10_percentile,log1p_cyc_maxHrs4mw,tc_min_distance_km,tc_nearest_name,tc_nearest_max_wind_ms,tc_wind_distance_index,observed_mortality,inla_prediction,scheme,fold,tail_features,learner,tail_probability,tail_magnitude,predicted_mortality,correction,error
mmp,4164846,17-009a,Tobias Spit (17-009a),2024,Central GBR,6.32,0.2715440227550341,0.3552809499113012,0.748991096360115,0.24899109636011496,1.234061187206911,0.8,0,152.64444465703815,Jasper,25.7,1.8905703935889744,0.5493500371623812,0.16333324394613524,reef_blocked_5fold,3,legacy_tail,Soft-gated tail,0.11138834465957696,0.5678150218685913,0.20838779963388027,0.4044817779224561,-0.3409622375285009
manta,4284725,23-048,Broomfield Reef (23-048),2024,Southern GBR,11.6,0.862233938344424,0.581105916624201,0.0430566355266609,0,0,0.7,0,640.6208434558469,Kirrily,25.7,0.014366079967578882,0.5712917276690362,0.23226220735860303,reef_blocked_5fold,4,none,INLA only,,,0.23226220735860303,,-0.3390295203104332
ltmp,4184040,21-556,Gannett Cay Reef (21-556),2020,Southern GBR,6.8,0.34729302570042375,0.23330519507553893,0,0,0,0.5,0,621.5490397571544,Gretel,10.3,0,0.5658792943952381,0.1243040392504914,leave_one_event_out,2020,wqc_threshold_tail,Conservative tail (0.5 gate),0.8029455348338682,0.3811044842669006,0.22740242458512944,0.2568004450164092,-0.33847686981010866
ltmp,3752921,16-025,Opal Reef (16-025),2016,Central GBR,5.82,0.24670223660435814,0.20039619151906032,0,0,0,0.25,0,861.1068368122252,Tatiana,10.3,0,0.5820464815884053,0.1729466188535999,reef_blocked_5fold,5,wqc_threshold_track_tail,Conservative tail (0.5 gate),0.4606734149518533,0.48351633155145435,0.2444822239181682,0.31056971269785444,-0.3375642576702371
mmp,4162774,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,7.82,0.589862940713534,0.4612107630161933,0.529954681473679,0.02995468147367896,0.34322769411177,0.9,0,127.6556102143465,Jasper,25.7,2.4272694041183382,0.5242365308289569,0.14646558952350028,leave_one_event_out,2024,wqc_threshold_track_tail,Soft-gated tail,0.1492020416484451,0.44638612389147747,0.19121434558349512,0.29992053436797717,-0.3330221852454618
ltmp,4184040,21-556,Gannett Cay Reef (21-556),2020,Southern GBR,6.8,0.34729302570042375,0.23330519507553893,0,0,0,0.5,0,621.5490397571544,Gretel,10.3,0,0.5658792943952381,0.1243040392504914,leave_one_event_out,2020,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),0.8046468222971092,0.3952328427130723,0.2333050396379533,0.2709288034625809,-0.3325742547572848
ltmp,4184040,21-556,Gannett Cay Reef (21-556),2020,Southern GBR,6.8,0.34729302570042375,0.23330519507553893,0,0,0,0.5,0,621.5490397571544,Gretel,10.3,0,0.5658792943952381,0.1243040392504914,leave_one_event_out,2020,legacy_tail,Conservative tail (0.5 gate),0.8900094462924395,0.38273406045320907,0.23930661928847846,0.2584300212027177,-0.32657267510675964
ltmp,3752921,16-025,Opal Reef (16-025),2016,Central GBR,5.82,0.24670223660435814,0.20039619151906032,0,0,0,0.25,0,861.1068368122252,Tatiana,10.3,0,0.5820464815884053,0.1729466188535999,reef_blocked_5fold,5,legacy_tail,Soft-gated tail,0.27366543357780904,0.47457439381915423,0.25549171466865817,0.3016277749655543,-0.32655476691974716
ltmp,3752921,16-025,Opal Reef (16-025),2016,Central GBR,5.82,0.24670223660435814,0.20039619151906032,0,0,0,0.25,0,861.1068368122252,Tatiana,10.3,0,0.5820464815884053,0.1729466188535999,reef_blocked_5fold,5,wqc_threshold_tail,Soft-gated tail,0.27042036880268994,0.48482867959760867,0.2572858807429377,0.31188206074400876,-0.32476060084546765
ltmp,4179548,16-057,Hastings Reef (16-057),2017,Central GBR,10.25,0.4708998808120515,0.2580853512318209,0,0,0,0.25,0,490.2317336325323,Debbie,46.3,0.21767986160015457,0.6376638525378587,0.32073501994227116,reef_blocked_5fold,2,none,INLA only,,,0.32073501994227116,,-0.3169288325955876
mmp,4164846,17-009a,Tobias Spit (17-009a),2024,Central GBR,6.32,0.2715440227550341,0.3552809499113012,0.748991096360115,0.24899109636011496,1.234061187206911,0.8,0,152.64444465703815,Jasper,25.7,1.8905703935889744,0.5493500371623812,0.16333324394613524,reef_blocked_5fold,3,wqc_threshold_tail,Soft-gated tail,0.15018956309299716,0.6606865102575171,0.23803051371631676,0.4973532663113819,-0.3113195234460644
mmp,4155453,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,12.47,0.7075329405300055,0.22997353185720512,0.742819670261997,0.24281967026199705,2.973400023097216,0.3,0,597.7542763179027,Kirrily,25.7,0.02205491636554183,0.6554932597858075,0.2971104615713479,reef_blocked_5fold,3,wqc_threshold_tail,Conservative tail (0.5 gate),0.8239783292432326,0.4399671551852212,0.35596587143393377,0.14285669361387332,-0.29952738835187376
ltmp,3752921,16-025,Opal Reef (16-025),2016,Central GBR,5.82,0.24670223660435814,0.20039619151906032,0,0,0,0.25,0,861.1068368122252,Tatiana,10.3,0,0.5820464815884053,0.1729466188535999,reef_blocked_5fold,5,wqc_threshold_track_disease_tail,Soft-gated tail,0.39476146835442155,0.4594466931585888,0.28604580886988823,0.2865000743049889,-0.2960006727185171
mmp,4155453,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,12.47,0.7075329405300055,0.22997353185720512,0.742819670261997,0.24281967026199705,2.973400023097216,0.3,0,597.7542763179027,Kirrily,25.7,0.02205491636554183,0.6554932597858075,0.2971104615713479,reef_blocked_5fold,3,legacy_tail,Conservative tail (0.5 gate),0.8809677241478242,0.4422991439288375,0.36106373310559736,0.1451886823574896,-0.29442952668021016
mmp,4155473,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,12.47,0.7596478225945502,0.13594107109759657,0.742819670261997,0.24281967026199705,2.973400023097216,0.3,0,597.7542763179027,Kirrily,25.7,0.02205491636554183,0.5474064906348262,0.253663227395276,reef_blocked_5fold,3,none,INLA only,,,0.253663227395276,,-0.29374326323955013
ltmp,4179548,16-057,Hastings Reef (16-057),2017,Central GBR,10.25,0.4708998808120515,0.2580853512318209,0,0,0,0.25,0,490.2317336325323,Debbie,46.3,0.21767986160015457,0.6376638525378587,0.32073501994227116,reef_blocked_5fold,2,wqc_threshold_track_tail,Conservative tail (0.5 gate),0.3270878581578406,0.4945604800443854,0.34916311866132205,0.17382546010211425,-0.2885007338765367
mmp,4155453,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,12.47,0.7075329405300055,0.22997353185720512,0.742819670261997,0.24281967026199705,2.973400023097216,0.3,0,597.7542763179027,Kirrily,25.7,0.02205491636554183,0.6554932597858075,0.2971104615713479,reef_blocked_5fold,3,wqc_threshold_track_tail,Conservative tail (0.5 gate),0.8124398742677356,0.4696088372969638,0.3671827409143019,0.17249837572561588,-0.2883105188715056
ltmp,4179548,16-057,Hastings Reef (16-057),2017,Central GBR,10.25,0.4708998808120515,0.2580853512318209,0,0,0,0.25,0,490.2317336325323,Debbie,46.3,0.21767986160015457,0.6376638525378587,0.32073501994227116,reef_blocked_5fold,2,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),0.41579723679160074,0.48486773816494244,0.35485798529431173,0.16413271822267128,-0.282805867243547
ltmp,4188168,23-048,Broomfield Reef (23-048),2024,Southern GBR,11.6,0.862233938344424,0.5750808079045714,0.0430566355266609,0,0,0.7,0,640.6208434558469,Kirrily,25.7,0.014366079967578882,0.6883989417687074,0.3165310562312352,reef_blocked_5fold,4,legacy_tail,Conservative tail (0.5 gate),0.8391607925113013,0.531529668938328,0.40674025934529234,0.2149986127070928,-0.2816586824234151
mmp,4155453,23-016,Humpy (Bur-ye-Bur-ye) Reef (23-016),2024,Southern GBR,12.47,0.7075329405300055,0.22997353185720512,0.742819670261997,0.24281967026199705,2.973400023097216,0.3,0,597.7542763179027,Kirrily,25.7,0.02205491636554183,0.6554932597858075,0.2971104615713479,reef_blocked_5fold,3,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),0.844662986958055,0.4805166227778446,0.37456865954694296,0.18340616120649672,-0.28092460023886456
ltmp,4188168,23-048,Broomfield Reef (23-048),2024,Southern GBR,11.6,0.862233938344424,0.5750808079045714,0.0430566355266609,0,0,0.7,0,640.6208434558469,Kirrily,25.7,0.014366079967578882,0.6883989417687074,0.3165310562312352,reef_blocked_5fold,4,wqc_threshold_track_tail,Conservative tail (0.5 gate),0.8842355631796769,0.5248372674922123,0.4086269362453226,0.2083062112609771,-0.2797720055233848
mmp,4143649,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,12.41,0.9702392451266665,0.17797019321167112,0.874654366947519,0.37465436694751897,4.475320735981247,0.1,0,581.3479662387425,Kirrily,25.7,0.025987057932245698,0.649764667289415,0.3046193072794539,reef_blocked_5fold,3,wqc_threshold_tail,Conservative tail (0.5 gate),0.9811068053156031,0.4398513443304566,0.37095784320316916,0.13523203705100267,-0.2788068240862458
mmp,4143649,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,12.41,0.9702392451266665,0.17797019321167112,0.874654366947519,0.37465436694751897,4.475320735981247,0.1,0,581.3479662387425,Kirrily,25.7,0.025987057932245698,0.649764667289415,0.3046193072794539,reef_blocked_5fold,3,wqc_threshold_track_tail,Conservative tail (0.5 gate),0.9595044356029058,0.4452490735007475,0.37208674951301934,0.14062976622129358,-0.2776779177763956
ltmp,4188168,23-048,Broomfield Reef (23-048),2024,Southern GBR,11.6,0.862233938344424,0.5750808079045714,0.0430566355266609,0,0,0.7,0,640.6208434558469,Kirrily,25.7,0.014366079967578882,0.6883989417687074,0.3165310562312352,reef_blocked_5fold,4,wqc_threshold_tail,Conservative tail (0.5 gate),0.8930975418222384,0.5370004802674467,0.4149814065580878,0.22046942403621156,-0.2734175352106196
