scheme,programme_key,event_year,severe,cyclone_exposed,high_wq,high_relative_wq,cots_pressure,observations,mean_wq_gain_vs_core,mean_cyclone_gain_vs_core,mean_rrn_gain_vs_core,mean_weather_rrn_gain_vs_weather,mean_relative_wq_gain,mean_cots_gain,mean_full_gain_vs_weather
reef_blocked_2024,ltmp,2024,FALSE,FALSE,FALSE,FALSE,TRUE,2,-0.005745408969425481,0.005706706160293472,0.007386177239225768,-0.003401737550812585,0.007873679771225658,-0.007197325262438013,-0.0027253830420249396
reef_blocked_2024,ltmp,2024,FALSE,FALSE,FALSE,TRUE,FALSE,2,0.009040435198409039,-0.0052573256964664125,0.022127291974694575,-0.001383905663716739,0.009310537043486902,0.004933672103467707,0.01286030348323787
reef_blocked_2024,ltmp,2024,FALSE,FALSE,FALSE,TRUE,TRUE,9,3.814584005103456e-5,-1.1692423847003801e-4,0.0035331478217593614,0.0036711288178359626,0.008396302240859889,-0.004076743703757314,0.007990687354938538
reef_blocked_2024,ltmp,2024,FALSE,FALSE,TRUE,TRUE,FALSE,1,-0.015182898416984631,-0.012050020660494421,-0.015609341132535499,-0.0030376356729327394,0.00884149855087448,0.007964580959911611,0.013768443837853351
reef_blocked_2024,ltmp,2024,FALSE,FALSE,TRUE,TRUE,TRUE,2,0.009693657289349511,-0.0015498905902351138,0.005851130988148655,0.020721365026631244,-0.021616319882454937,0.007012211648546013,0.006117256792722323
reef_blocked_2024,ltmp,2024,FALSE,TRUE,FALSE,FALSE,FALSE,15,0.0013950665376969633,0.0014194314843047448,0.004682074122454986,0.003723165374372786,-0.008260739919108443,2.5426759020851908e-5,-0.004512147785714806
reef_blocked_2024,ltmp,2024,FALSE,TRUE,FALSE,FALSE,TRUE,16,-0.0047423018387767295,-0.009913403035166354,-0.011186143170953126,-0.008394607780044867,0.005931558619855509,0.001135172132040114,-0.0013278770281492454
reef_blocked_2024,ltmp,2024,FALSE,TRUE,FALSE,TRUE,FALSE,1,0.021083464824693823,0.004982821101222085,0.019676773190767355,0.022834177575859427,-0.010793107973297772,-0.0014405437481041783,0.010600525854457477
reef_blocked_2024,ltmp,2024,FALSE,TRUE,FALSE,TRUE,TRUE,6,-8.917138581507304e-4,-0.0030382347839316183,-6.483893022718052e-4,-0.003929848808338073,-0.0016099596104451946,0.0020991182400478155,-0.003440690178735452
reef_blocked_2024,ltmp,2024,TRUE,FALSE,FALSE,FALSE,FALSE,3,-0.0030447908227568127,0.0027869664699532054,-0.009163697986271214,0.0035082487728534486,0.0034926572632572226,-0.002025188656026707,0.0049757173800839645
reef_blocked_2024,ltmp,2024,TRUE,FALSE,FALSE,FALSE,TRUE,3,-0.03049917268301584,-0.00642326088874437,-0.034485946237774186,-0.027220328422568857,0.021264683957776653,-0.0038846824825857496,-0.009840326947377956
reef_blocked_2024,ltmp,2024,TRUE,FALSE,FALSE,TRUE,FALSE,1,-0.02275844513310698,-0.02036471905578962,-0.0030627707429431382,0.0013153146354890344,0.06908454492316243,6.419151852735672e-4,0.07104177474392503
reef_blocked_2024,ltmp,2024,TRUE,FALSE,FALSE,TRUE,TRUE,1,-0.015625966857248708,-0.002398646434842888,-0.07705164155391164,-0.03812856305268725,0.0170397609072514,-0.03297197595222917,-0.05406077809766502
reef_blocked_2024,ltmp,2024,TRUE,FALSE,TRUE,TRUE,TRUE,2,-0.008455665230045983,-0.005661792750735403,-0.006812728198131224,0.009091400217314125,-0.015606438265545516,0.0037723870712628865,-0.0027426509769685053
