scheme,fold,programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,observed_mortality,ann_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,wqc_prior10_delta,cyc_maxHrs4mw,cot_meanpertow,cot_idwmeanpertow,DISTURBANCE_TYPE,storm_name,description,tooltip,disturbance_text,predicted_mortality_core,predicted_mortality_weather,predicted_mortality_rrn_wq,predicted_mortality_rrn_cyclone,predicted_mortality_rrn_both,predicted_mortality_weather_rrn,predicted_mortality_weather_rrn_relative,predicted_mortality_weather_rrn_full,absolute_error_core,absolute_error_weather,absolute_error_rrn_wq,absolute_error_rrn_cyclone,absolute_error_rrn_both,absolute_error_weather_rrn,absolute_error_weather_rrn_relative,absolute_error_weather_rrn_full,wq_gain_vs_core,cyclone_gain_vs_core,rrn_gain_vs_core,weather_gain_vs_core,weather_rrn_gain_vs_weather,relative_wq_gain_vs_weather_rrn,cots_gain_vs_relative,full_gain_vs_weather,core_underprediction,wq_underprediction,cyclone_underprediction,weather_underprediction,weather_rrn_underprediction,relative_wq_underprediction,full_underprediction
reef_blocked_2024,5,manta,4068550,16-068,Thetford Reef (16-068),2024,Central GBR,0.22109938427513848,7.34,0.1800947025045891,0.0704767616531914,0.8,0.02438038435635965,34,0,0,b,NA,Aerial bl 3 2024 DHW 7.63 2024,coral bleaching,Aerial bl 3 2024 DHW 7.63 2024  coral bleaching,0.08620398937942486,0.10940599745019788,0.07774532605777346,0.12020997239885084,0.11114756807449064,0.11652799989833382,0.15081892433050811,0.11508368517784465,0.13489539489571362,0.1116933868249406,0.14335405821736502,0.10088941187628764,0.10995181620064784,0.10457138437680466,0.07028045994463036,0.10601569909729384,-0.008458663321651405,0.03400598301942598,0.024943578695065777,0.023202008070773023,0.007122002448135933,0.0342909244321743,-0.03573523915266348,0.005677687727646749,0.13489539489571362,0.14335405821736502,0.10088941187628764,0.1116933868249406,0.10457138437680466,0.07028045994463036,0.10601569909729383
reef_blocked_2024,1,manta,4284566,21-550,U/N Reef (21-550),2024,Southern GBR,0.3105929180461531,7.85,0.22806223341999204,0.023349571128696,1,0.023349571128696,0,0.526315808296204,0.1427,NA,NA,NA,NA,NA,0.17594147410058478,0.1956307707017528,0.17981884317331517,0.1803901888527481,0.16926961324393328,0.17417034743531393,0.1865331000228955,0.17248818357123163,0.1346514439455683,0.11496214734440029,0.13077407487283793,0.13020272919340498,0.1413233048022198,0.13642257061083915,0.12405981802325758,0.13810473447492144,0.003877369072730369,0.004448714752163324,-0.006671860856651501,0.019689296601168013,-0.021460423266438863,0.012362752587581571,-0.014044916451663864,-0.023142587130521156,0.1346514439455683,0.1307740748728379,0.13020272919340498,0.11496214734440027,0.13642257061083915,0.12405981802325758,0.13810473447492144
reef_blocked_2024,2,mmp,4137940,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2024,Central GBR,0.23408438029879564,5.37,0.8773050262564269,0.281607665198612,0.3,-0.049333424283445,0,NA,0.0011,m,NA,bleaching observed during targetted bleaching surveys,"coral bleaching, Cyclone Kirrily","bleaching observed during targetted bleaching surveys  coral bleaching, Cyclone Kirrily",0.1041820739515705,0.0938997300454578,0.08734565051710473,0.09401067371161508,0.08264059470507643,0.0841640554109116,0.08667393774153129,0.09976332729662084,0.12990230634722513,0.14018465025333782,0.1467387297816909,0.14007370658718055,0.1514437855937192,0.14992032488788404,0.14741044255726435,0.13432105300217478,-0.016836423434465758,-0.010171400239955414,-0.021541479246494077,-0.010282343906112684,-0.00973567463454622,0.0025098823306196894,0.013089389555089564,0.005863597251163033,0.12990230634722513,0.1467387297816909,0.14007370658718055,0.14018465025333782,0.14992032488788404,0.14741044255726435,0.13432105300217478
reef_blocked_2024,2,manta,4284380,21-305,East Cay Reef (21-305),2024,Southern GBR,0.2779171356313509,7.67,0.21688656916806204,0.0429008331167437,1,0.0429008331167437,4,NA,0.0421,b,NA,Aerial bl 5 2024 DHW 7.67,coral bleaching,Aerial bl 5 2024 DHW 7.67  coral bleaching,0.1508395659484412,0.16620861688733876,0.15597742662321715,0.13307373125684596,0.13849107233481978,0.1526657745073381,0.1413177994667082,0.13840484065718167,0.1270775696829097,0.11170851874401214,0.12193970900813376,0.14484340437450494,0.13942606329653112,0.1252513611240128,0.1365993361646427,0.13951229497416923,0.0051378606747759376,-0.017765834691595234,-0.01234849361362142,0.015369050938897566,-0.01354284238000067,-0.011347975040629898,-0.0029129588095265224,-0.02780377623015709,0.1270775696829097,0.12193970900813375,0.14484340437450494,0.11170851874401214,0.1252513611240128,0.1365993361646427,0.13951229497416923
reef_blocked_2024,1,ltmp,4241950,12-061,Lagoon Reef (12-061),2024,Northern GBR,0.20439217846985944,5.54,0.3241122180549288,0.033256764816276,0.6,0.01794252278248349,0,0,0,b,NA,decline hc abs 7% rel 25% DHW 5.54,coral bleaching,decline hc abs 7% rel 25% DHW 5.54  coral bleaching,0.0860211773733046,0.1012554670177816,0.09935424223066842,0.09347370741968555,0.08808598621435325,0.11162570068572658,0.11004641083902778,0.11478882502902192,0.11837100109655484,0.10313671145207784,0.105037936239191,0.11091847105017388,0.1163061922555062,0.09276647778413286,0.09434576763083166,0.0896033534408375,0.013333064857363838,0.0074525300463809535,0.002064808841048635,0.015234289644476998,0.010370233667944984,-0.001579289846698806,0.00474241418999416,0.013533358011240337,0.11837100109655484,0.10503793623919101,0.11091847105017388,0.10313671145207784,0.09276647778413286,0.09434576763083166,0.08960335344083752
reef_blocked_2024,4,manta,4284588,21-558,U/N Reef (21-558),2024,Southern GBR,0.25960430422350816,7.54,0.07481468055436158,0.0448146287353424,1,0.0448146287353424,2.2,0.0775834644834201,0.0275,NA,NA,NA,NA,NA,0.15784972649318563,0.17271336966407738,0.1494994886597842,0.145584140596678,0.1462841597727103,0.16196436788020663,0.15814142075367552,0.1557287512118322,0.10175457773032254,0.08689093455943078,0.11010481556372398,0.11402016362683016,0.11332014445079786,0.09763993634330154,0.10146288346983263,0.10387555301167598,-0.008350237833401442,-0.012265585896507628,-0.011565566720475318,0.014863643170891755,-0.010749001783870754,-0.0038229471265310982,-0.0024126695418433403,-0.016984618452245193,0.10175457773032254,0.11010481556372395,0.11402016362683015,0.08689093455943078,0.09763993634330154,0.10146288346983265,0.10387555301167598
reef_blocked_2024,2,manta,4284513,23-069,Mast Head Reef (23-069),2024,Southern GBR,0.27324709489204596,11.08,0.7967591332408196,0.00124849993778155,0.4,-0.04420604687141495,0,0,0,b,NA,DHW 11.17,coral bleaching,DHW 11.17  coral bleaching,0.1755046033483407,0.1584747518247357,0.16217945526532385,0.1788573468303428,0.16682140206486196,0.1632703380129715,0.16592450443803516,0.15879496381702865,0.09774249154370526,0.1147723430673103,0.11106763962672211,0.09438974806170317,0.106425692827184,0.10997675687907446,0.1073225904540108,0.11445213107501732,-0.013325148083016852,0.0033527434820020963,-0.008683201283478742,-0.017029851523605033,0.004795586188235834,0.0026541664250636643,-0.007129540621006528,3.202119922929708e-4,0.09774249154370526,0.11106763962672211,0.09438974806170317,0.11477234306731027,0.10997675687907446,0.1073225904540108,0.11445213107501731
reef_blocked_2024,3,mmp,4143665,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,0.2382175190368768,12.41,0.8174194259823503,0.874654366947519,0.1,-0.09219169675271,0,NA,NA,b,NA,further decline as a result of bleaching in 2024,coral bleaching,further decline as a result of bleaching in 2024  coral bleaching,0.15623381959512067,0.21088996860457493,0.16917787400932677,0.1821474060052019,0.15141300386157003,0.21317133189037704,0.18697839348763928,0.1907910757029291,0.08198369944175612,0.02732755043230186,0.06903964502755003,0.05607011303167486,0.08680451517530677,0.02504618714649975,0.05123912554923751,0.04742644333394769,0.012944054414206096,0.025913586410081263,-0.004820815733550643,0.054656149009454265,0.002281363285802109,-0.026192938402737762,0.0038126822152898254,-0.020098892901645828,0.08198369944175612,0.06903964502755003,0.05607011303167489,0.027327550432301867,0.025046187146499754,0.05123912554923751,0.04742644333394769
reef_blocked_2024,2,manta,3988509,14-147a,South Direction Reef (North) (14-147a),2024,Northern GBR,0.2226589198311119,6.4,0.41269945972762634,0.0447928826902812,0.5,0.02107278940083535,0,0,0.0076,b,NA,DHW 6.4 aerial bl 5,coral bleaching,DHW 6.4 aerial bl 5  coral bleaching,0.14766204387500792,0.2184469157715338,0.1439211889073149,0.1537929852753492,0.14446774376830968,0.218539539607329,0.217097665232112,0.2125467836782211,0.07499687595610402,0.00421200405957813,0.07873773092379704,0.06886593455576273,0.07819117606280226,0.00411938022378294,0.00556125459899994,0.01011213615289083,-0.0037408549676930247,0.006130941400341289,-0.0031943001066982446,0.0707848718965259,9.262383579519001e-5,-0.001441874375217,-0.004550881553890889,-0.005900132093312699,0.07499687595610399,0.07873773092379702,0.0688659345557627,0.004212004059578112,0.004119380223782915,0.005561254598999921,0.010112136152890805
reef_blocked_2024,4,mmp,4138932,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,0.41195017565191666,12.23,0.48147352484178185,0.88543541568752,0.3,-0.04714947352788246,0,NA,NA,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.33834288895642595,0.32133316831508985,0.361755803152061,0.31289765402483843,0.3583520795580564,0.3200153299143285,0.31996747531946196,0.31946792134997687,0.07360728669549071,0.09061700733682682,0.05019437249985564,0.09905252162707824,0.05359809609386024,0.09193484573758814,0.0919827003324547,0.0924822543019398,0.023412914195635078,-0.025445234931587526,0.020009190601630478,-0.0170097206413361,-0.0013178384007613286,-4.785459486655874e-5,-4.995539694851031e-4,-0.0018652469651129905,0.07360728669549071,0.050194372499855644,0.09905252162707823,0.09061700733682682,0.09193484573758814,0.0919827003324547,0.09248225430193979
reef_blocked_2024,4,mmp,4138931,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,0.28856582591991914,12.23,0.3533715797147019,0.88543541568752,0.3,-0.04714947352788246,0,NA,NA,b,NA,further decline as a result of bleaching in 2024,coral bleaching,further decline as a result of bleaching in 2024  coral bleaching,0.21726508715909945,0.2655860003580119,0.2644473442080388,0.2058667451799117,0.2751343350204049,0.2526254803761656,0.2566274105256857,0.2668768364905609,0.07130073876081969,0.02297982556190725,0.02411848171188035,0.08269908074000748,0.01343149089951423,0.03594034554375353,0.03193841539423342,0.02168898942935826,0.04718225704893934,-0.011398341979187793,0.057869247861305456,0.048320913198912435,-0.012960519981846278,0.004001930149520105,0.010249425964875162,0.0012908361325489892,0.07130073876081969,0.024118481711880357,0.08269908074000745,0.022979825561907252,0.03594034554375353,0.03193841539423342,0.021688989429358263
reef_blocked_2024,1,manta,4206426,15-099c,Agincourt Reefs (No 1) (15-099c),2024,Central GBR,0.23551593127835632,6.97,0.3820065936993378,0.044311645741118,0.7,0.044311645741118,0,0,0,m,NA,Aerial bl 3 2024 DHW 6.97,"coral bleaching, Cyclone Jasper","Aerial bl 3 2024 DHW 6.97  coral bleaching, Cyclone Jasper",0.1770284972335519,0.32863064848691936,0.1933023936748243,0.1679290454774649,0.1786404719330115,0.33429778220702744,0.33314958681019213,0.30163668315402653,0.05848743404480439,0.09311471720856304,0.04221353760353202,0.06758688580089142,0.05687545934534482,0.09878185092867112,0.0976336555318358,0.06612075187567021,0.01627389644127237,-0.009099451756087035,0.0016119746994595688,-0.034627283163758654,-0.005667133720108075,0.0011481953968353192,0.03151290365616559,0.026993965332892833,0.058487434044804415,0.042213537603532025,0.06758688580089142,-0.09311471720856304,-0.09878185092867112,-0.09763365553183581,-0.06612075187567021
reef_blocked_2024,2,ltmp,4181617,23-069,Mast Head Reef (23-069),2024,Southern GBR,0.2019468711406776,11.08,0.7967591332408196,0.00124849993778155,0.4,-0.04420604687141495,0,0,0,b,NA,decline in hc,coral bleaching,decline in hc  coral bleaching,0.15173083424662315,0.13460795891866686,0.13901368491092225,0.15883536134678602,0.14383008390600682,0.1437293661794239,0.14576296667924094,0.1363924163123697,0.05021603689405446,0.06733891222201074,0.06293318622975536,0.04311150979389158,0.05811678723467078,0.05821750496125372,0.05618390446143667,0.0655544548283079,-0.012717149335700895,0.007104527100162884,-0.007900750340616318,-0.017122875327956283,0.009121407260757025,0.0020336004998170454,-0.009370550366871233,0.0017844573937028374,0.05021603689405446,0.06293318622975536,0.043111509793891584,0.06733891222201074,0.05821750496125372,0.05618390446143667,0.0655544548283079
reef_blocked_2024,4,mmp,4138916,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,Southern GBR,0.5143849272933385,12.23,0.7664047472610901,0.88543541568752,0.3,-0.04714947352788246,0,NA,NA,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.46652958062625705,0.43185097433542463,0.4880040844433136,0.4389053841382859,0.479257239468886,0.4446595694928835,0.4357573437962393,0.4258301686445504,0.04785534666708146,0.08253395295791388,0.02638084285002495,0.07547954315505262,0.03512768782445252,0.06972535780045502,0.0786275834970992,0.08855475864878809,0.021474503817056508,-0.02762419648797116,0.012727658842628942,-0.03467860629083242,0.012808595157458857,-0.008902225696644173,-0.009927175151688894,-0.006020805690874209,0.047855346667081466,0.0263808428500249,0.07547954315505262,0.08253395295791388,0.06972535780045502,0.0786275834970992,0.08855475864878809
reef_blocked_2024,4,ltmp,4228738,19-207,Hyde Reef (19-207),2024,Central GBR,0.25692201562212913,9.25,0.7299065476187283,0,0.45,0,33,0,8e-4,b,NA,NA,coral bleaching,coral bleaching,0.2094983257878053,0.1856275993196519,0.2203793726548841,0.2432705606541866,0.2431335641534909,0.2058794283506807,0.2040868785859359,0.1990719823623864,0.04742368983432382,0.07129441630247724,0.03654264296724502,0.01365145496794253,0.01378845146863821,0.05104258727144839,0.05283513703619319,0.05785003325974275,0.010881046867078803,0.03377223486638129,0.03363523836568561,-0.023870726468153414,0.020251829031028845,-0.0017925497647447997,-0.005014896223549559,0.013444383042734487,0.04742368983432382,0.03654264296724502,0.013651454967942539,0.07129441630247724,0.05104258727144842,0.05283513703619322,0.05785003325974272
reef_blocked_2024,3,mmp,4143666,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,Southern GBR,0.25663674359498084,12.41,0.855313419480824,0.874654366947519,0.1,-0.09219169675271,0,NA,NA,b,NA,bleaching still evident at time of surveys,coral bleaching,bleaching still evident at time of surveys  coral bleaching,0.2169210504239115,0.26584922913435977,0.22022774488588948,0.24462127783903356,0.19463598210886163,0.2724652831956472,0.23525778407759496,0.23789641798914923,0.03971569317106938,0.00921248553937892,0.03640899870909137,0.01201546575594728,0.06200076148611919,0.01582853960066638,0.02137895951738586,0.01874032560583161,0.0033066944619780103,0.027700227415122097,-0.02228506831504981,0.030503207631690458,-0.006616054061287461,-0.005550419916719479,0.00263863391155425,-0.00952784006645269,0.03971569317106935,0.03640899870909137,0.01201546575594728,-0.009212485539378923,-0.01582853960066638,0.021378959517385887,0.01874032560583161
reef_blocked_2024,5,manta,4284760,23-082a,Lady Musgrave Reef (23-082a),2024,Southern GBR,0.3784926956594735,11.12,0.9474516636293956,0.0530255667004531,0.8,0.0530255667004531,0,0.0214888722014924,0.0202,m,NA,Aerial bl 4 2024 DHW 11.42,"coral bleaching, unknown storm","Aerial bl 4 2024 DHW 11.42  coral bleaching, unknown storm",0.34061651149106814,0.3183867043968524,0.2763701431735664,0.3319656160874465,0.27503074652234366,0.2570935440838114,0.323597609384011,0.3081300318053743,0.03787618416840538,0.06010599126262112,0.10212255248590713,0.04652707957202701,0.10346194913712986,0.12139915157566213,0.05489508627546252,0.07036266385409923,-0.06424636831750175,-0.008650895403621628,-0.06558576496872448,-0.022229807094215737,-0.06129316031304101,0.06650406530019962,-0.015467577578636711,-0.010256672591478111,0.03787618416840538,0.10212255248590713,0.04652707957202701,0.06010599126262112,0.12139915157566211,0.054895086275462524,0.07036266385409923
reef_blocked_2024,4,manta,4206488,16-019,St Crispin Reef (16-019),2024,Central GBR,0.207455587532888,5.87,0.5909846656384597,0.0118783666655456,0.5,-0.01084890673905264,28.6666666666667,0.00590551178902388,0.002,m,NA,DHW 6.98,"coral bleaching, Cyclone Jasper","DHW 6.98  coral bleaching, Cyclone Jasper",0.17828555419949652,0.25788261003019625,0.18069900358800736,0.20272152251527897,0.19882769592579416,0.2844232165627398,0.2774113522951183,0.25011620666620726,0.029170033333391462,0.05042702249730826,0.02675658394488062,0.00473406501760903,0.00862789160709381,0.0769676290298518,0.06995576476223034,0.04266061913331928,0.002413449388510843,0.02443596831578243,0.020542141726297654,-0.021256989163916797,-0.02654060653254354,0.007011864267621459,0.027295145628911055,0.007766403363988976,0.029170033333391493,0.026756583944880646,0.004734065017609035,-0.05042702249730824,-0.07696762902985177,-0.06995576476223031,-0.042660619133319255
reef_blocked_2024,2,mmp,4162816,16-054a,Fitzroy Island Reef (No 1) (16-054a),2024,Central GBR,0.2690843862833956,7.82,0.589862940713534,0.529954681473679,0.9,0.18146982260318445,0,0,1e-4,b | m,NA,partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys,"coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper","partial bleaching during bleaching surveys Feb24 | bleaching observed during targetted bleaching surveys  coral bleaching at 2.0 m only | coral bleaching at 2.0 m only, Cyclone Jasper",0.2579182984599166,0.33571849104079954,0.25815704565618863,0.2507234671876869,0.25062233923160937,0.31912698627207375,0.33374023340684383,0.30915089927303774,0.01116608782347899,0.06663410475740394,0.01092734062720696,0.01836091909570869,0.01846204705178622,0.05004259998867816,0.06465584712344824,0.04006651298964214,2.387471962720291e-4,-0.007194831272229701,-0.00729595922830723,-0.05546801693392495,0.016591504768725784,-0.01461324713477008,0.024589334133806103,0.026567591767761807,0.011166087823478998,0.01092734062720696,0.018360919095708694,-0.06663410475740394,-0.05004259998867816,-0.06465584712344824,-0.040066512989642145
reef_blocked_2024,1,manta,4284425,23-055a,One Tree Island Reef (23-055a),2024,Southern GBR,0.5107539897859481,11.53,0.9167527148244318,0.0455607442369428,0.9,0.0455607442369428,0,0.0428571440279484,0.0397,m,NA,Aerial bl 4 2024  DHW 11.81,"coral bleaching, coral disease, crown-of-thorns starfish, unknown storm","Aerial bl 4 2024  DHW 11.81  coral bleaching, coral disease, crown-of-thorns starfish, unknown storm",0.5012248879697935,0.5178935245949736,0.4830519298408187,0.4990761146380964,0.4290541625468769,0.48486922009114014,0.497936791986664,0.46103127364031093,0.00952910181615462,0.00713953480902551,0.02770205994512942,0.01167787514785173,0.08169982723907121,0.02588476969480796,0.01281719779928414,0.04972271614563717,-0.0181729581289748,-0.0021487733316971104,-0.0721707254229166,0.0023895670071291094,-0.01874523488578245,0.01306757189552382,-0.03690551834635303,-0.04258318133661166,0.009529101816154628,0.02770205994512942,0.01167787514785168,-0.007139534809025516,0.025884769694807963,0.012817197799284086,0.04972271614563717
reef_blocked_2024,3,ltmp,4182299,23-051,Wreck Island Reef (23-051),2024,Southern GBR,0.5446213063879788,11.64,0.9797631868153628,0.0454611954935722,0.9,0.0454611954935722,0,0,0,b,NA,big hc decline,coral bleaching,big hc decline  coral bleaching,0.5453146486110775,0.658899159333871,0.5211695190317731,0.5235632451090905,0.540865193421937,0.6575838446983819,0.5884992997752195,0.587857384589946,6.933422230986919e-4,0.1142778529458922,0.02345178735620567,0.02105806127888831,0.00375611296604183,0.11296253831040316,0.04387799338724074,0.04323607820196717,-0.02275844513310698,-0.02036471905578962,-0.0030627707429431382,-0.1135845107227935,0.0013153146354890344,0.06908454492316243,6.419151852735672e-4,0.07104177474392503,-6.933422230986919e-4,0.023451787356205678,0.021058061278888318,-0.11427785294589221,-0.11296253831040315,-0.043877993387240743,-0.043236078201967176
reef_blocked_2024,4,manta,4067086,21-139,U/N Reef (21-139),2024,Southern GBR,0.21994377052766945,8.6,0.161084953587778,0,0.4,0,1,0.00833333345750968,0.0335,NA,NA,NA,NA,NA,0.229997649750022,0.24826779136013644,0.22682397210784283,0.22111749074794937,0.2249411471022928,0.24183412965762663,0.2429836306677315,0.26089449365625256,0.01005387922235256,0.02832402083246701,0.00688020158017341,0.00117372022027995,0.0049973765746234,0.02189035912995721,0.02303986014006207,0.04095072312858314,0.00317367764217915,0.00888015900207261,0.00505650264772916,-0.01827014161011445,0.006433661702509801,-0.0011495010101048586,-0.01791086298852107,-0.012626702296116128,-0.01005387922235254,-0.006880201580173384,-0.0011737202202799224,-0.02832402083246699,-0.021890359129957182,-0.02303986014006204,-0.04095072312858311
reef_blocked_2024,5,manta,4067240,19-209,Rebe Reef (19-209),2024,Central GBR,0.2429906656982307,11.14,0.6402774310653515,0,0.45,0,33,0,5e-4,b,NA,DHW 9.3 to 11.1,coral bleaching,DHW 9.3 to 11.1  coral bleaching,0.2552543312537154,0.20350176766530131,0.2196584028561847,0.2533887451634849,0.23177865423217708,0.22855746977681612,0.21239081092167275,0.20682471170017636,0.01226366555548469,0.03948889803292937,0.02333226284204595,0.01039807946525422,0.0112120114660536,0.01443319592141456,0.03059985477655794,0.03616595399805433,-0.01106859728656126,0.0018655860902304696,0.00105165408943109,-0.02722523247744468,0.02505570211151481,-0.01616665885514338,-0.005566099221496389,0.0033229440348750416,-0.012263665555484693,0.02333226284204598,-0.010398079465254229,0.039488898032929376,0.014433195921414566,0.03059985477655794,0.036165953998054334
reef_blocked_2024,1,mmp,4140772,22-009,Barren Island Reef (22-009),2024,Southern GBR,0.2354543608301246,11.06,0.9188685148426852,1,0.55,0,0,NA,NA,b,NA,further decline as a result of bleaching in 2024,coral bleaching,further decline as a result of bleaching in 2024  coral bleaching,0.25986709046036344,0.2285508801887841,0.2690125026047279,0.2636007036451706,0.32454333435888394,0.28233101058403404,0.2336872582825281,0.2307631843155769,0.02441272963023882,0.00690348064134049,0.03355814177460331,0.02814634281504596,0.08908897352875933,0.04687664975390943,0.00176710254759651,0.0046911765145477,-0.009145412144364491,-0.0037336131848071386,-0.0646762438985205,0.01750924898889833,-0.039973169112568936,0.04510954720631292,-0.0029240739669511894,0.0022123041267927907,-0.024412729630238827,-0.03355814177460331,-0.028146342815045966,0.006903480641340498,-0.04687664975390943,0.0017671025475965163,0.004691176514547701
reef_blocked_2024,3,manta,4284526,23-051,Wreck Island Reef (23-051),2024,Southern GBR,0.3704552530009853,11.64,0.9797631868153628,0.0454611954935722,0.9,0.0454611954935722,0,0,0,m,NA,Aerial bl 5 2024  DHW 11.64,"coral bleaching, unknown storm","Aerial bl 5 2024  DHW 11.64  coral bleaching, unknown storm",0.4810338946924844,0.5805906906779998,0.47826729218899017,0.45525379199110544,0.5011761626389222,0.5858955406536336,0.5459357164038521,0.5499074768673349,0.11057864169149911,0.21013543767701456,0.10781203918800486,0.08479853899012013,0.13072090963793687,0.21544028765264828,0.17548046340286677,0.17945222386634957,0.002766602503494253,0.025780102701378982,-0.020142267946437753,-0.09955679598551545,-0.005304849975633713,0.039959824249781506,-0.0039717604634827985,0.030683213810664994,-0.11057864169149911,-0.10781203918800486,-0.08479853899012013,-0.21013543767701454,-0.21544028765264828,-0.17548046340286677,-0.17945222386634957
reef_blocked_2024,3,manta,4284498,23-081,Fairfax Islands Reef (23-081),2024,Southern GBR,0.37356823802927674,11.26,0.8421051184060283,0.0818748265521753,0.9,0.0818748265521753,0,0.00581395346671343,0.0202,b,NA,Aerial bl 4 2024 DHW 11.46 2024,coral bleaching,Aerial bl 4 2024 DHW 11.46 2024  coral bleaching,0.4861671585478261,0.5266760932253912,0.4843385541259762,0.488301256936588,0.4880615577170996,0.5048640893949176,0.5159088045521245,0.5155375802606693,0.1125989205185493,0.15310785519611447,0.11077031609669946,0.11473301890731125,0.11449331968782284,0.1312958513656408,0.14234056652284777,0.14196934223139257,0.0018286044218498443,-0.0021340983887619402,-0.0018943991692735307,-0.04050893467756517,0.021812003830473686,-0.01104471515720698,3.7122429145519664e-4,0.011138512964721903,-0.11259892051854936,-0.11077031609669946,-0.11473301890731125,-0.15310785519611447,-0.13129585136564081,-0.14234056652284777,-0.14196934223139257
