scheme,event_year,programme_key,tail_features,learner,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
leave_one_event_out,2017,ltmp,wqc_threshold_tail,Soft-gated tail,19,3,0.18617327096624434,0.20633152800014648,0.2551722446001018,0.1763212328715209,-0.03476350231590852,0.020158257033902144,0.6497353207100929,0.3722628092100741,0.3797122494831799,0.23076923076923078
leave_one_event_out,2017,ltmp,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.16318890988566612,0.21695448007483442,0.14637884708720966,0.25198298002081454,-0.022984361080578223,0.6497353207100929,0.3525328591776349,0.38491427289330965,0.07692307692307693
leave_one_event_out,2017,ltmp,wqc_threshold_track_disease_tail,Soft-gated tail,19,3,0.18617327096624434,0.18974146043027815,0.23150153287329484,0.15680310803647157,0.14830916003946182,0.003568189464033812,0.6497353207100929,0.3802972527474741,0.37057159986343474,0.23076923076923078
leave_one_event_out,2017,ltmp,wqc_threshold_track_tail,Conservative tail (0.5 gate),19,3,0.18617327096624434,0.1632146524172563,0.21848741961648663,0.14816167100650948,0.24137507855111584,-0.022958618548988032,0.6497353207100929,0.34989134060322624,0.38705963577507957,0.07692307692307693
leave_one_event_out,2017,ltmp,wqc_threshold_track_tail,Soft-gated tail,19,3,0.18617327096624434,0.18979294549345854,0.235095442830588,0.1602870619387042,0.12166001098888846,0.0036196745272141988,0.6497353207100929,0.37501421559865683,0.37458825664753764,0.23076923076923078
leave_one_event_out,2017,manta,legacy_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.19412126923204648,0.1303352540821916,0.10446464239752068,0.32995078513534914,0.06314308085146142,0.5084959955779488,0.532832939576422,0.024336943998473193,0.10526315789473684
leave_one_event_out,2017,manta,legacy_tail,Soft-gated tail,23,1,0.13097818838058506,0.22017730264706775,0.15972122817915654,0.12824120955656862,-0.006255295541351735,0.08919911426648272,0.5084959955779488,0.532832939576422,0.024336943998473193,0.21052631578947367
leave_one_event_out,2017,manta,none,INLA only,23,1,0.13097818838058506,0.16806523581702518,0.11125780875502106,0.09201088889795701,0.5117481459125487,0.037087047436440125,0.5084959955779488,0.532832939576422,0.024336943998473193,0.05263157894736842
leave_one_event_out,2017,manta,wqc_threshold_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.1993219302335062,0.1362256584214844,0.11108264676979594,0.26801744956324847,0.06834374185292114,0.5084959955779488,0.532832939576422,0.024336943998473193,0.15789473684210525
leave_one_event_out,2017,manta,wqc_threshold_tail,Soft-gated tail,23,1,0.13097818838058506,0.23057862464998718,0.17242472749619125,0.13836003135584946,-0.17268668314219826,0.09960043626940215,0.5084959955779488,0.532832939576422,0.024336943998473193,0.21052631578947367
leave_one_event_out,2017,manta,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),23,1,0.13097818838058506,0.19806160633834516,0.13344802689316382,0.11001577164530936,0.29756327312993136,0.06708341795776011,0.5084959955779488,0.532832939576422,0.024336943998473193,0.05263157894736842
