scheme,tail_features,learner,programme_key,n,severe_n,observed_mean,predicted_mean,rmse,mae,predictive_r2,bias,severe_observed,severe_predicted,severe_rmse,false_extreme_rate
leave_one_event_out,wqc_threshold_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.31014159253296786,0.2745810102716712,0.21671443377016517,-0.40237246820347705,0.12290266212610405,0.6438488594127777,0.5073143386614197,0.4494625498869759,0.4117647058823529
leave_one_event_out,wqc_threshold_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.33378436775236486,0.2911944710161833,0.23781318446333627,-0.5772067573651145,0.14654543734550105,0.6438488594127777,0.5098775190226209,0.44588001534150506,0.47058823529411764
leave_one_event_out,wqc_threshold_track_disease_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.3075329191796054,0.27199036075059085,0.21419930014145822,-0.3760347635855845,0.12029398877274156,0.6438488594127777,0.5093412864830604,0.44628113744621867,0.4117647058823529
leave_one_event_out,wqc_threshold_track_disease_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.3285670210456399,0.28543744477042693,0.23158514125963847,-0.5154592734796068,0.14132809063877605,0.6438488594127777,0.5139314146659023,0.43958995547834007,0.4852941176470588
leave_one_event_out,wqc_threshold_track_tail,Conservative tail (0.5 gate),mmp,90,13,0.18723893040686382,0.30602890372552516,0.2703702311174617,0.2124272944706152,-0.35969069141425414,0.11878997331866131,0.6438488594127777,0.5116948075473091,0.4435281478630975,0.39705882352941174
leave_one_event_out,wqc_threshold_track_tail,Soft-gated tail,mmp,90,13,0.18723893040686382,0.3255589901374794,0.28139008684207883,0.2267333906848881,-0.4727870837706398,0.1383200597306156,0.6438488594127777,0.5186384567943997,0.4341938552884342,0.4411764705882353
reef_blocked_5fold,legacy_tail,Conservative tail (0.5 gate),ltmp,199,12,0.0887202187883077,0.09491357119231068,0.12312783300196631,0.07675091119422342,0.4554698042387635,0.006193352404002979,0.61388975696167,0.39237922759308425,0.30647801832001326,0.016853932584269662
reef_blocked_5fold,legacy_tail,Soft-gated tail,ltmp,199,12,0.0887202187883077,0.10427435397260235,0.12575384598042402,0.0791408440461362,0.4319951452857257,0.015554135184294653,0.61388975696167,0.4244108019851246,0.2864270972159632,0.0449438202247191
reef_blocked_5fold,none,INLA only,ltmp,199,12,0.0887202187883077,0.085552788412019,0.12400652249174765,0.07483554150305655,0.4476701015162251,-0.003167430376288695,0.61388975696167,0.3603476532010439,0.3314047853298672,0.011235955056179775
reef_blocked_5fold,wqc_threshold_tail,Conservative tail (0.5 gate),ltmp,199,12,0.0887202187883077,0.09530364234136288,0.12392983652181944,0.07709093367975571,0.4483530149084616,0.006583423553055172,0.61388975696167,0.3921033843433785,0.30533212447085656,0.033707865168539325
