gain_probability,loss_probability,conditional_gain_fraction,conditional_loss_fraction,expected_gain_pp,expected_loss_pp,predicted_post_cover,predicted_change_pp,learner,transition_id,programme_key,ReefID,ReefName,event_year,survey_date,pre_cover,post_cover,cover_change_pp,sst_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,log_coastal_rain30,era5_wind_calm_fraction,cyc_maxHrs4mw,cot_idwmeanpertow,mortality_environment_available,weather_available,DISTURBANCE_TYPE,disturbance_text,post_cover_error,change_error_pp,scheme,fold,absolute_change_error_pp
0.7100698744175483,0.24747508485387,0.03236417393330053,0.1123671480594061,1.7813927984459064,0.6252231136033477,0.2363968345718876,1.1561696848425589,Mortality-augmented decomposed BRT,2736,mmp,18-051,Pandora Reef (18-051),2024,2025-04-30,0.22483513772346203,0.14489981085459192,-7.993532686887011,6.58,0.34960630486497335,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,1,1,s,physical damage obvious unnamed storm unknown storm | unknown storm at 9.0 m only,-0.0914970237172957,-9.149702371729571,forward_2024_2025,2024_2025,9.149702371729571
0.5850952192629248,0.4149047807370752,0.06768479827491379,0.4778209889007553,2.9005388981741196,5.304752087613292,0.2435365010463538,-2.4042131894391723,Mortality-augmented decomposed BRT,1455,manta,16-057,Hastings Reef (16-057),2024,2024-10-09,0.2675786329407455,0.15281970484703908,-11.475892809370643,7.41673469387755,0.1802122772005963,0.08249482618129,0.9,6.940920589169635,0.13186813186813187,38,2e-4,1,1,m,"Jasper Jasper Cyclone Jasper, coral bleaching",-0.09071679619931472,-9.071679619931473,forward_2024_2025,2024_2025,9.071679619931473
0.5795128859508536,0.2520447815185168,0.02770808279300835,0.03731567900167396,0.8383123682181658,0.4494952331302491,0.4818090810609802,0.3888171350879155,Mortality-augmented decomposed BRT,2703,mmp,18-050,Lady Elliot Reef (18-050),2024,2024-06-02,0.47792090971010104,0.3915085537241603,-8.641235598594072,5.56,0.04370732888212901,0.933491972571271,0.1,6.212002270133139,0.8241758241758241,0,0.0067,1,1,u,unknown,-0.09030052733681988,-9.030052733681988,forward_2024_2025,2024_2025,9.030052733681988
0.23050231020302472,0.7694976897969753,0.0648126610271481,0.4052360018233582,1.0766588044464172,8.709958951836025,0.20298618349035225,-7.633300147389607,Mortality-augmented decomposed BRT,1563,manta,18-030,Kelso Reef (18-030),2024,2025-04-07,0.2793191849642483,0.29322208138481665,1.3902896420568356,6.73488888888889,0.233741827105771,0,0.45,6.212002270133139,0.08791208791208792,7,0.0054,1,1,b,Aerial bl 4 2024 DHW6.56 2025 6.48 2024  coral bleaching,0.09023589789446444,9.023589789446444,forward_2024_2025,2024_2025,9.023589789446444
0.3181386492309909,0.6818613507690092,0.09502571506304476,0.25882622936554717,1.5005302582751603,8.888613735858856,0.4297701342950363,-7.388083477583701,Mortality-augmented decomposed BRT,554,ltmp,19-138,U/N Reef (19-138),2024,2025-03-29,0.5036509690708734,0.5198127495291418,1.6161780458268438,5.812,0.2237363080890812,0,0.45,5.8287453483906155,0.01098901098901099,21,0.0064,1,1,NA,NA,0.09004261523410545,9.004261523410545,forward_2024_2025,2024_2025,9.004261523410545
0.31335310236314623,0.6026508576418752,0.13522758711617094,0.18992676231821728,3.181756885982871,2.851471957043456,0.2524277628466564,0.3302849289394144,Mortality-augmented decomposed BRT,2205,manta,23-048,Broomfield Reef (23-048),2025,2025-10-31,0.24912491355726227,0.16250954019420122,-8.661537336306106,1.09185185185185,0.8546975433162675,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0,0,0,s,Alfred Cyclone Alfred,-0.0899182226524552,-8.99182226524552,forward_2024_2025,2024_2025,8.99182226524552
0.22344523889205023,0.4710250204216696,0.0952443728388248,0.3719031056609853,1.8684284031306828,2.1381519737852406,0.11936035362324925,-0.2697235706545578,Mortality-augmented decomposed BRT,1130,manta,14-126,Linnet Reef (14-126),2025,2025-12-21,0.1220575893297948,0.2063655351144611,8.430794578466628,6.70166666666667,0.25191219722289054,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0536,0,0,NA,NA,0.08700518149121186,8.700518149121185,forward_2024_2025,2024_2025,8.700518149121185
0.5927657888713117,0.3846045913575543,0.12380967673434998,0.22998027578910996,5.371609556431059,2.371160753016322,0.29807925867163765,3.0004488034147347,Mortality-augmented decomposed BRT,1264,manta,15-030,Swinger Reef (15-030),2025,2025-09-16,0.2680747706374903,0.21135448716007948,-5.672028347741081,3.51,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0603,0,0,NA,NA,-0.08672477151155816,-8.672477151155816,forward_2024_2025,2024_2025,8.672477151155816
0.7747521406805901,0.17422870117703096,0.08320450379610439,0.11388246229301235,4.200415745375782,0.6912764068314579,0.3834890193648382,3.5091393385443204,Mortality-augmented decomposed BRT,2760,mmp,18-065,Havannah Reef (18-065),2024,2025-04-30,0.348397625979395,0.2968242828654775,-5.1573343113917485,6.92,0.25579030333202313,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,1,1,s,"minor physical damage observed, major storm damage reported nearby by seasim staff | minor decline from localised storm unnamed storm unknown storm | unknown storm at 9.0 m only",-0.08666473649936068,-8.66647364993607,forward_2024_2025,2024_2025,8.66647364993607
0.3490006396551747,0.6509993603448253,0.05875653584427831,0.16928241899694593,1.1149216739297907,5.02851518361887,0.4171607856313808,-3.913593509689078,Mortality-augmented decomposed BRT,542,ltmp,19-131a,U/N Reef (19-131a),2024,2025-03-28,0.4562967207282716,0.5035090681241302,4.721234739585861,5.81666666666667,0.15580743050357476,0,0.45,5.8287453483906155,0.02197802197802198,18.8,0.0064,1,1,NA,NA,0.0863482824927494,8.634828249274939,forward_2024_2025,2024_2025,8.634828249274939
0.5887164807956086,0.4112835192043915,0.1034921190496809,0.17171262976010948,4.017222494342673,2.405796582405518,0.3567697214842259,1.6114259119371532,Mortality-augmented decomposed BRT,1313,manta,15-099c,Agincourt Reefs (No 1) (15-099c),2025,2025-09-21,0.3406554623648544,0.4408817804337164,10.0226318068862,5.136,0.31684296535860496,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0,0,0,NA,NA,0.08411205894949048,8.411205894949047,forward_2024_2025,2024_2025,8.411205894949047
0.8172289009926699,0.15913013820064456,0.06170251844436306,0.23244987341548032,4.156810556590155,0.6497115737002578,0.21071722650452063,3.5070989828898975,Mortality-augmented decomposed BRT,186,ltmp,14-143,North Direction Reef (14-143),2024,2024-09-27,0.17564623667562165,0.12700527340516296,-4.8640963270458695,6.23,0.4371273713667701,0.0201384624835262,0.8,6.662192357426267,0.1978021978021978,0,0.0092,1,1,b,decline in hc and sc  coral bleaching,-0.08371195309935767,-8.371195309935768,forward_2024_2025,2024_2025,8.371195309935768
0.4162934729801947,0.5837065270198052,0.08874703399186348,0.1315778689327117,1.688571108699434,4.169993616820165,0.5181334682148707,-2.481422508120734,Mortality-augmented decomposed BRT,936,manta,12-061,Lagoon Reef (12-061),2024,2024-12-19,0.5429476932960781,0.4352561774540518,-10.769151584202625,5.22107142857143,0.3241122180549288,0.033256764816276,0.6,6.420027608820439,0.16483516483516483,0,0,1,1,b,DHW 5.54- cots prior  coral bleaching,-0.0828772907608189,-8.287729076081892,forward_2024_2025,2024_2025,8.287729076081892
0.5106780316710399,0.4893219683289601,0.1336778100917705,0.36093744018342394,5.168289987793284,4.290365360684253,0.2517016834335209,0.8779246271090335,Mortality-augmented decomposed BRT,963,manta,13-124,U/N Reef (13-124),2025,2025-12-19,0.24292243716243056,0.33451762185201983,9.159518468958929,9.68549295774648,0.19104588675947376,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,NA,NA,0.08281593841849894,8.281593841849894,forward_2024_2025,2024_2025,8.281593841849894
0.7434771681642569,0.22012619189114369,0.09197156587454354,0.2855371088527924,3.765381236013702,2.824256934817929,0.45874590893526673,0.9411243011957726,Mortality-augmented decomposed BRT,1014,manta,14-045,Sand Bank No 1 Reef (14-045),2024,2024-12-04,0.449334665923309,0.3760180028248211,-7.331666309848789,7.4095,0.35876184588002236,0.127170719473362,0.4,6.686516551675772,0.2087912087912088,0,0,1,1,b,DHW 8.19  coral bleaching,-0.08272790611044561,-8.272790611044561,forward_2024_2025,2024_2025,8.272790611044561
0.412547365535567,0.5609276118426733,0.05008971568804673,0.3589396680081093,1.2823885528023264,7.639225983811186,0.3158523789662372,-6.35683743100886,Mortality-augmented decomposed BRT,2116,manta,21-591,U/N Reef (21-591),2024,2025-01-19,0.3794207532763258,0.39719007957516705,1.776932629884126,8.13,0.3441447761193373,0,0.35,5.410388454901543,0,4,0,1,1,NA,NA,0.08133770060892986,8.133770060892987,forward_2024_2025,2024_2025,8.133770060892987
0.6230167869582709,0.37698321304172905,0.1580830404370614,0.26319501045746113,6.296896321112433,3.5783313862361577,0.3878314621461739,2.7185649348762775,Mortality-augmented decomposed BRT,2059,manta,21-550,U/N Reef (21-550),2025,2025-11-08,0.36064581279741115,0.4689923604854712,10.834654768806,1.95714285714286,0.25792108628559274,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.3267,0,0,NA,NA,0.08116089833929724,8.116089833929724,forward_2024_2025,2024_2025,8.116089833929724
0.4342747520464608,0.3854342604952835,0.28871673734800174,0.1494384065312589,3.7098272003151895,4.055632377491655,0.7006609066868427,-0.3458051771764725,Mortality-augmented decomposed BRT,2987,mmp,22-009,Barren Island Reef (22-009),2024,2024-05-12,0.7041189584586074,0.6208482450147622,-8.327071344384517,11.06,0.9329570973491906,1,0.55,4.823371628795423,0.01098901098901099,0,NA,1,1,b,bleaching still evident at time of surveys  coral bleaching,-0.07981266167208045,-7.9812661672080445,forward_2024_2025,2024_2025,7.9812661672080445
0.5172414357769407,0.4827585642230593,0.06655743091472911,0.32856372162133296,2.8418168605610137,2.768192894107568,0.17525686216307992,0.07362396645344549,Mortality-augmented decomposed BRT,886,manta,11-049,U/N Reef (11-049),2025,2025-12-16,0.17452062249854547,0.25313032800118057,7.86097055026351,10.835,0.15172103603492376,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.1118,0,0,NA,NA,0.07787346583810065,7.787346583810065,forward_2024_2025,2024_2025,7.787346583810065
0.6855280921369723,0.3144719078630277,0.04277456393636077,0.2785279972600971,2.4842007755126176,1.3385360382077305,0.16427635222008796,1.1456647373048885,Mortality-augmented decomposed BRT,1456,manta,16-057,Hastings Reef (16-057),2025,2025-09-22,0.15281970484703908,0.2417588484796694,8.893914363263033,6.02918367346939,0.15175724920835287,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0145,0,0,NA,NA,0.07748249625958145,7.748249625958144,forward_2024_2025,2024_2025,7.748249625958144
0.46022138028483006,0.5262905250692906,0.07660781103058513,0.1428722990220958,2.1453310641563292,2.9438443215793515,0.3835234211499301,-0.7985132574230225,Mortality-augmented decomposed BRT,2704,mmp,18-050,Lady Elliot Reef (18-050),2025,2025-05-17,0.3915085537241603,0.3062101047728508,-8.52984489513095,4.95,0.0343128575352775,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,f,flood waters,-0.07731331637707928,-7.731331637707927,forward_2024_2025,2024_2025,7.731331637707927
0.345183571035778,0.6548164289642219,0.07092915433263244,0.23992018445708552,1.3869035126956175,6.811029825049737,0.3792959966933372,-5.424126312354116,Mortality-augmented decomposed BRT,541,ltmp,19-131a,U/N Reef (19-131a),2024,2024-05-09,0.4335372598168783,0.4562967207282716,2.275946091139325,5.81666666666667,0.1289236137275135,0,0.45,5.8287453483906155,0.02197802197802198,18.8,0.0064,1,1,NA,NA,0.07700072403493441,7.700072403493441,forward_2024_2025,2024_2025,7.700072403493441
0.47947066112607734,0.5205293388739226,0.02772191908389481,0.2299690216945312,0.8652791110731886,4.1779074381139365,0.3158888539927616,-3.312628327040751,Mortality-augmented decomposed BRT,422,ltmp,18-034,Myrmidon Reef (18-034),2024,2025-04-05,0.34901513726316913,0.3925255037375803,4.351036647441115,8.72885714285714,0.15606337630475434,0,0.5,6.416116296599418,0.04395604395604396,9,0,1,1,NA,NA,0.07663664974481865,7.663664974481866,forward_2024_2025,2024_2025,7.663664974481866
0.7151056766061212,0.27942402148248136,0.05794586155225641,0.07342438998566737,3.3169277087824884,0.4093729318314553,0.22860868798680703,2.9075547769510326,Mortality-augmented decomposed BRT,3008,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,2025-04-21,0.1995331402172967,0.15200085058909504,-4.753228962820169,12.3,0.8174194259823503,0.874654366947519,0.1,5.3548966285573405,0,0,NA,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.07660783739771201,-7.660783739771202,forward_2024_2025,2024_2025,7.660783739771202
0.7860441812103038,0.18362888325125623,0.02478730109551981,0.16060690577876696,1.7101590276251826,0.3606033415608823,0.1357668593808744,1.3495556860643008,Mortality-augmented decomposed BRT,2108,manta,21-562,Turner Reef (21-562),2024,2024-05-02,0.1222713025202314,0.21160583760646007,8.933453508622867,9.17606060606061,0.08656072859991064,0.0455957978304078,1,5.293126064302306,0.03296703296703297,0,0.0207,1,1,b,DHW 8.65 to 9.27  coral bleaching,0.07583897822558566,7.583897822558566,forward_2024_2025,2024_2025,7.583897822558566
0.6891247920248218,0.24520598002992433,0.1903130815581049,0.3969951863370282,7.406584891734044,4.23702710201917,0.46695175535120054,3.169557789714872,Mortality-augmented decomposed BRT,937,manta,12-061,Lagoon Reef (12-061),2025,2025-12-10,0.4352561774540518,0.392290796301123,-4.296538115292881,8.20875,0.34378513219015716,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,b,4.3% decline DHW 8.47  coral bleaching,-0.07466095905007752,-7.466095905007753,forward_2024_2025,2024_2025,7.466095905007753
0.17292730668031292,0.8270726933196871,0.06420055544110645,0.3021472805715381,0.4674324600565432,14.468247011340782,0.43895849727826486,-14.000814551284249,Mortality-augmented decomposed BRT,2218,manta,23-051,Wreck Island Reef (23-051),2024,2024-11-05,0.5789666427911073,0.3644854086567966,-21.448123413431077,11.6295,0.9797631868153628,0.0454611954935722,0.9,5.301987044294902,0.03296703296703297,0,0,1,1,m,"Aerial bl 5 2024  DHW 11.64  coral bleaching, unknown storm",-0.07447308862146829,-7.44730886214683,forward_2024_2025,2024_2025,7.44730886214683
0.5184333505069787,0.4815666494930213,0.04605882280735082,0.05658656206385636,1.8099311211172568,0.6595163318067313,0.2535267037636245,1.1504147893105277,Mortality-augmented decomposed BRT,225,ltmp,16-015,Mackay Reef (16-015),2024,2024-10-05,0.24202255587051924,0.18021899471936584,-6.18035611511534,3.76809523809524,0.11108575555250784,0.0670124787248476,0.8,6.6724338344427165,0.15384615384615383,0,4e-4,1,1,m,"Jasper Cyclone Jasper, flood waters, coral bleaching",-0.07330770904425868,-7.330770904425868,forward_2024_2025,2024_2025,7.330770904425868
0.7688588962768659,0.08570255605629759,0.04263823347885177,0.2955559172195573,2.969656726714274,0.2384592463824751,0.121453392385743,2.7311974803318,Mortality-augmented decomposed BRT,3018,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,2025-04-21,0.094141417582425,0.04823208468649456,-4.590933289593044,12.23,0.4589503712397904,0.88543541568752,0.3,5.455125136460727,0,0,NA,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.07322130769924845,-7.322130769924844,forward_2024_2025,2024_2025,7.322130769924844
0.3100398146376552,0.6899601853623448,0.05916007206674865,0.6782513023289799,1.105568209513499,18.589824715104257,0.22240443691779327,-17.48425650559076,Mortality-augmented decomposed BRT,580,ltmp,19-207,Hyde Reef (19-207),2024,2024-05-13,0.3972470019737009,0.29518550152676976,-10.206150044693112,9.50714285714286,0.7299065476187283,0,0.45,5.8287453483906155,0.01098901098901099,33,8e-4,1,1,b,coral bleaching,0.07278106460897649,7.278106460897648,forward_2024_2025,2024_2025,7.278106460897648
0.0949152496183264,0.5205473958483258,0.01878710018565517,0.1478014093471538,0.10861237381825292,3.007546675581603,0.3619177246932402,-2.898934301763351,Mortality-augmented decomposed BRT,2090,manta,21-558,U/N Reef (21-558),2024,2025-01-07,0.3909070677108736,0.2894259103817405,-10.148115732913316,7.87033333333333,0.07481468055436158,0.0448146287353424,1,5.04829112437769,0.03296703296703297,2.2,0.0275,1,1,NA,NA,-0.07249181431149965,-7.249181431149964,forward_2024_2025,2024_2025,7.249181431149964
0.2940042188238703,0.2288020291252073,0.17441521554272946,0.16842532398627985,3.7952451582408138,1.001476574435597,0.2878180891275838,2.7937685838052175,Mortality-augmented decomposed BRT,2974,mmp,22-009,Barren Island Reef (22-009),2024,2025-04-20,0.2598804032895316,0.2154002488699669,-4.448015441956474,11.06,0.53129173943683,1,0.55,4.823371628795423,0.01098901098901099,0,NA,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.07241784025761691,-7.2417840257616914,forward_2024_2025,2024_2025,7.2417840257616914
0.5587733723012417,0.4412266276987584,0.03023488082688319,0.09845257742080388,1.365900310800197,0.8319143629803117,0.1968491372214577,0.5339859478198844,Mortality-augmented decomposed BRT,2632,mmp,18-001,Richards (Bedarra) Reef (18-001),2025,2025-05-23,0.19150927774325885,0.125034937628675,-6.647434011458383,4.35,0.00467533247398331,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0038,0,0,f,flood waters,-0.07181419959278268,-7.1814199592782675,forward_2024_2025,2024_2025,7.1814199592782675
0.43018207341523784,0.5341394544428101,0.05880961679531769,0.11120147368700424,1.8508141947575465,1.594333413837604,0.27098423599328725,0.25648078091993765,Mortality-augmented decomposed BRT,3007,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,2024-05-12,0.26841942818408787,0.1995331402172967,-6.8886287966791135,12.3,0.855313419480824,0.874654366947519,0.1,5.3548966285573405,0,0,NA,1,1,b,bleaching still evident at time of surveys  coral bleaching,-0.07145109577599051,-7.145109577599051,forward_2024_2025,2024_2025,7.145109577599051
0.6199952335311256,0.3800047664688744,0.05191474436973792,0.28369604166386303,2.4805427103589817,2.4723271018924886,0.22941360204687963,0.00821560846649138,Mortality-augmented decomposed BRT,1597,manta,18-032,Rib Reef (18-032),2025,2025-05-26,0.22933144596221472,0.30018660366923877,7.085515770702405,6.32,0.3854591432108788,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0531,0,0,NA,NA,0.07077300162235914,7.077300162235914,forward_2024_2025,2024_2025,7.077300162235914
0.5524476408897673,0.44755235911023256,0.05222984993998507,0.3454712147007873,2.1907021027237317,3.722698727109051,0.22544992305981928,-1.5319966243853234,Mortality-augmented decomposed BRT,404,ltmp,18-032,Rib Reef (18-032),2025,2025-05-26,0.2407698893036725,0.2955538358468614,5.478394654318891,6.32,0.3854591432108788,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0531,0,0,NA,NA,0.07010391278704214,7.010391278704215,forward_2024_2025,2024_2025,7.010391278704215
0.3422993981185696,0.6179204962833736,0.06764709060190971,0.13846041483013938,0.8788410294908495,5.308520997513744,0.5761653742807735,-4.429679968022892,Mortality-augmented decomposed BRT,2536,mmp,17-013,Round-Russell Reef (17-013),2025,2025-07-28,0.62046217396100245,0.5061361224648321,-11.432605149617036,6.4,0.0014826985421588,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,1e-4,0,0,c | m,"although cover increased cots observed during scuba search | scaring observed during scuba search  crown-of-thorns starfish | crown-of-thorns starfish at 2.0 m only, unknown at 5.0 m only",-0.07002925181594144,-7.002925181594144,forward_2024_2025,2024_2025,7.002925181594144
0.3006950011559921,0.5549517259668567,0.06329613056033669,0.1523385880091972,1.5897800952648231,1.3925260841934728,0.1666894577102017,0.19725401107134888,Mortality-augmented decomposed BRT,1333,manta,16-015,Mackay Reef (16-015),2025,2025-09-04,0.1647169175994882,0.23594088597088383,7.122396837139567,4.74619047619048,0.03205034814088934,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0089,0,0,NA,NA,0.06925142826068217,6.9251428260682175,forward_2024_2025,2024_2025,6.9251428260682175
0.5963948478721955,0.04105760882078715,0.031243400022826,0.11058010720043585,1.3414800371347602,0.12715478247611836,0.29221031744474063,1.2143252546586436,Mortality-augmented decomposed BRT,2795,mmp,19-009c,Magnetic Island Reef (No 2) (19-009c),2024,2024-06-05,0.2800670648981542,0.22389189234197865,-5.617517255617555,9.07,0.11902635288320192,0.996374213958009,0.4,6.096021794618455,0.6043956043956044,0,0.0197,1,1,b,partial bleaching at time of surveys  coral bleaching,-0.06831842510276198,-6.831842510276198,forward_2024_2025,2024_2025,6.831842510276198
0.460715993517612,0.539284006482388,0.04291176022702696,0.06948680469189701,1.3279742125472165,1.2302155137238342,0.32927035628156676,0.09775869882338029,Mortality-augmented decomposed BRT,33,ltmp,12-061,Lagoon Reef (12-061),2024,2024-12-19,0.32829276929333295,0.26119229500156566,-6.71004742917673,5.22107142857143,0.3241122180549288,0.033256764816276,0.6,6.420027608820439,0.16483516483516483,0,0,1,1,b,decline hc abs 7% rel 25% DHW 5.54  coral bleaching,-0.0680780612800011,-6.80780612800011,forward_2024_2025,2024_2025,6.80780612800011
0.5595523721429481,0.440447627857052,0.1166448878206851,0.252368636505986,4.653886390535207,3.1897920329895193,0.30160844230954864,1.4640943575456866,Mortality-augmented decomposed BRT,2682,mmp,18-049e,Orpheus (Goolboddi) Island Reef (No 5) (18-049e),2025,2025-05-16,0.2869674987340918,0.23432060509323063,-5.264689364086111,5.02444444444444,0.8836589133413709,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,NA,0,0,s,"physical damage observed, major storm damage reported nearby by seasim staff unnamed storm unknown storm",-0.06728783721631798,-6.728783721631798,forward_2024_2025,2024_2025,6.728783721631798
0.4790953829193477,0.5209046170806524,0.05612473646683325,0.1780651132100009,1.9644493576819015,2.4990541676689877,0.2640794054792678,-0.5346048099870881,Mortality-augmented decomposed BRT,878,manta,11-029,Monsoon Reef (11-029),2024,2024-12-17,0.26942545357913866,0.1969455658470966,-7.247988773204206,5.36071428571429,0.04414182150574954,0.143377982925101,0.9,6.492034321653199,0.14285714285714285,0,0.0598,1,1,NA,NA,-0.06713383963217118,-6.713383963217118,forward_2024_2025,2024_2025,6.713383963217118
0.844174680975149,0.1348113041896153,0.06279341392465207,0.16108904093055595,2.643784930376797,1.08855375236931,0.5168059907506092,1.555231178007488,Mortality-augmented decomposed BRT,2519,mmp,17-013,Round-Russell Reef (17-013),2024,2024-06-15,0.5012536789705343,0.451458325642057,-4.979535332847728,6.45,0.2231651727371488,0.453094083003862,1,6.845372987621058,0.6153846153846154,0,0,1,1,c | u,"COTS seen this year and last, but also BrB disease | combination of flood, COTS,  minor bleachng  crown-of-thorns starfish | unknown at 2.0 m only",-0.06534766510855217,-6.534766510855216,forward_2024_2025,2024_2025,6.534766510855216
0.7306977004856277,0.18696914899795744,0.08219431703894889,0.12297377855736882,4.246452680384499,0.6735721210848375,0.32868429122387766,3.572880559299662,Mortality-augmented decomposed BRT,2748,mmp,18-065,Havannah Reef (18-065),2024,2025-04-30,0.29295548563088103,0.2647375420216616,-2.821794360921942,6.92,0.2987640450233202,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,1,1,s,"minor physical damage observed, major storm damage reported nearby by seasim staff | minor decline from localised storm unnamed storm unknown storm | unknown storm at 9.0 m only",-0.06394674920221605,-6.394674920221604,forward_2024_2025,2024_2025,6.394674920221604
0.7780953757996878,0.2219046242003122,0.08553469917127321,0.07967442986338395,4.2548908836342285,0.637699819576765,0.3968593156206446,3.6171910640574625,Mortality-augmented decomposed BRT,2461,mmp,17-009a,Tobias Spit (17-009a),2024,2024-06-15,0.3606874049800699,0.33300513019556033,-2.768227478450963,6.32,0.22859264013099512,0.748991096360115,0.8,6.845372987621058,0.6153846153846154,0,1e-4,1,1,m,"clear depth limit to level of mortality  flood waters at 2.0 m only, Cyclone Jasper at 2.0 m only, crown-of-thorns starfish at 5.0 m only",-0.06385418542508425,-6.385418542508425,forward_2024_2025,2024_2025,6.385418542508425
0.6214904461087449,0.17146143569983574,0.0159577147812273,0.1303918556597216,0.8598764026403886,0.2972978550920903,0.13860227203261985,0.5625785475482981,Mortality-augmented decomposed BRT,732,ltmp,21-588,Wade Reef (21-588),2024,2024-11-16,0.13297648655713687,0.2013422375432512,6.8365750986114335,9.45,0.31761851319151824,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0124,1,1,b,hc increase but sc decline  coral bleaching,0.06273996551063135,6.273996551063135,forward_2024_2025,2024_2025,6.273996551063135
0.46639978104456115,0.375102794519845,0.02609492615347879,0.18125176217783912,0.9595283480921434,1.4386666681399718,0.20681445440598176,-0.4791383200478283,Mortality-augmented decomposed BRT,2109,manta,21-562,Turner Reef (21-562),2024,2025-01-08,0.21160583760646007,0.1448847864485091,-6.672105115795094,9.17606060606061,0.12813436740046336,0.0455957978304078,1,5.293126064302306,0.03296703296703297,0,0.0207,1,1,NA,NA,-0.06192966795747265,-6.192966795747266,forward_2024_2025,2024_2025,6.192966795747266
0.2225594306271255,0.6969753813251784,0.1072555305510756,0.182078586336312,1.2164396442443923,6.223454253353296,0.4403351938910591,-5.007014609108906,Mortality-augmented decomposed BRT,1742,manta,18-096,Davies Reef (18-096),2024,2024-06-03,0.49040533998214814,0.5020451264025158,1.1639786420367615,4.25740740740741,0.30933731156813715,0,0.45,5.947264586791359,0.06593406593406594,4.09523809523809,0.0364,1,1,m,"DHW 4.27 Kirrily Cyclone Kirrily, coral bleaching",0.06170993251145668,6.170993251145668,forward_2024_2025,2024_2025,6.170993251145668
0.4890624893939075,0.4136412234498892,0.0857641664448249,0.26461374329650983,3.368334469217591,2.15567069476999,0.2090722035915726,1.2126637744476003,Mortality-augmented decomposed BRT,879,manta,11-029,Monsoon Reef (11-029),2025,2025-12-14,0.1969455658470966,0.2700442923620395,7.3098726514942864,11.9178571428571,0.03394806282821976,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.015,0,0,NA,NA,0.06097208877046686,6.097208877046686,forward_2024_2025,2024_2025,6.097208877046686
0.711027360760642,0.11523057572240795,0.04404796425158597,0.19865811168633865,2.745737020138827,0.2822715635266523,0.14794317708581498,2.4634654566121754,Mortality-augmented decomposed BRT,3027,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,2025-04-21,0.12330852251969322,0.087725896875833,-3.5582625643860224,12.23,0.3533715797147019,0.88543541568752,0.3,5.455125136460727,0,0,NA,1,1,b,further decline as a result of bleaching in 2024  coral bleaching,-0.06021728020998197,-6.021728020998198,forward_2024_2025,2024_2025,6.021728020998198
0.4420885455389101,0.4720797330090024,0.07684636838574603,0.28787551148979434,2.651831996717775,2.9820203616037806,0.21612534898274788,-0.33018836488600545,Mortality-augmented decomposed BRT,2390,mmp,16-054a,Fitzroy Island Reef (No 1) (16-054a),2025,2025-07-27,0.21942723263160793,0.2757825728906463,5.635534025903835,6.71,0.35044501840648506,0.0940861978177227,0.5,5.979312548097701,0.12222222222222222,0,0.0197,0,0,c,cots and scaring observed on scuba search  crown-of-thorns starfish,0.0596572239078984,5.965722390789841,forward_2024_2025,2024_2025,5.965722390789841
0.4516148819080172,0.5483851180919829,0.09443948289166178,0.4799791718714814,2.443263996704985,11.242896861955648,0.33914360318378495,-8.799632865250661,Mortality-augmented decomposed BRT,2012,manta,21-245,U/N Reef (21-245),2024,2024-05-05,0.4271399318362915,0.3986432685423522,-2.8496663293939295,6.288,0.25792108628559274,0,0.5,5.04829112437769,0.02197802197802198,7,0.0361,1,1,b,DHW 6.56 0.03 COTS per tow  coral bleaching,0.05949966535856732,5.949966535856731,forward_2024_2025,2024_2025,5.949966535856731
