programme_key,learner,composition,prop_acropora_pre,observed_pre_cover,ann_maxdhw,occurrence,positive,mortality,q05,q95,outside_tree_support,observed_dhw_max
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,9.25,0.5829931673153139,0.17873854980523898,0.10426778183555395,0.048062849164110556,0.18724205932940424,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,9.5,0.6231712914284068,0.18127491588780703,0.11304636953699727,0.05150334028844047,0.20186315036841682,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,9.75,0.6609053248740446,0.18393688299524175,0.12165794056279412,0.05489769376013064,0.21726438132698106,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,10,0.6958383334552745,0.18672376837136082,0.13002962935532514,0.05792064677900684,0.23250618407106374,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,10.25,0.7277919444203377,0.18963440924685615,0.1381163739856111,0.06044121658202152,0.24801794645179273,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,10.5,0.7567352235630476,0.19266714210157074,0.14589709283572935,0.06241628134230873,0.26564091689207414,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,10.75,0.7827478994194356,0.19581978783004703,0.1533694831165302,0.06442445524556896,0.2796726902158101,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,11,0.8059852016009845,0.19908964379831826,0.16054468528372637,0.06564404508783823,0.2962578160689396,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,11.25,0.8266481254594937,0.20247348357201017,0.16744254357039554,0.06644182118889591,0.31396814378128635,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,11.5,0.8449603736636954,0.2059675648338922,0.174087778302925,0.06684687770434526,0.331114419910026,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,11.75,0.8611516961008087,0.20956764571141231,0.18050711363646862,0.06687408123202358,0.34854463465929497,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,12,0.8754466333820308,0.21326900942227092,0.18672725831019543,0.06651722712880051,0.3661595460058744,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,12.25,0.8880574713154763,0.2170664968392842,0.19277357977389395,0.06585885234126512,0.3827781221322877,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,12.5,0.8991802895546619,0.22095454629274727,0.19866930689314227,0.06569503602731382,0.4004731816829262,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,12.75,0.908993175462958,0.22492723968354733,0.20443511621556282,0.06480458646439753,0.42028227161064546,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,13,0.9176558837067076,0.228978353783519,0.21008898482096877,0.06368369605411486,0.43761005374262724,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,13.25,0.9253104110139126,0.23310141545718538,0.2156462204639161,0.06264468267953655,0.4554444665174032,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,13.5,0.9320821093705833,0.23728975945397043,0.22111960344400597,0.06141834124746287,0.473653679660917,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,13.75,0.938081078869422,0.24153658739232914,0.22651959349570425,0.060086653819613985,0.4918346731367879,NA,NA
ltmp,shape_brms,Typical,0.26586271071453776,0.2277634256800129,14,0.943403668310126,0.24583502658481077,0.23185456930015047,0.05830479575434299,0.5085802461997015,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,0,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,0.25,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,0.5,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,0.75,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,1,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,1.25,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,1.5,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,1.75,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,2,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,2.25,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,2.5,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,2.75,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,3,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,3.25,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,3.5,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,3.75,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,4,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,4.25,0.5522205446560348,0.07538215372651393,0.04162757398820046,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,4.5,0.5522205446560348,0.07780264345775358,0.04296421814591996,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,4.75,0.5522205446560348,0.07780264345775358,0.04296421814591996,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,5,0.5522205446560348,0.07780264345775358,0.04296421814591996,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,5.25,0.5522205446560348,0.07780264345775358,0.04296421814591996,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,5.5,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,5.75,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,6,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,6.25,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,6.5,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,6.75,0.5522205446560348,0.09829112770326719,0.05427838007515407,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,7,0.5773196692024781,0.09829112770326719,0.056745401331188744,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,7.25,0.6082879152623716,0.09921297459798126,0.06035005348518465,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,7.5,0.6151948883031437,0.10191178705759033,0.06269561045566804,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,7.75,0.6151948883031437,0.10827404584445187,0.06660963953940703,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,8,0.6151948883031437,0.10827404584445187,0.06660963953940703,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,8.25,0.6469039890623391,0.10827404584445187,0.0700429121686945,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,8.5,0.7194256208554791,0.10827404584445187,0.07789512265417939,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,8.75,0.7300070421882174,0.10827404584445187,0.07904081595265977,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,9,0.7300070421882174,0.1101219147071986,0.08038977323550521,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,9.25,0.7481289837905317,0.11416340493731951,0.08540895212182381,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,9.5,0.7481289837905317,0.13653386650304666,0.10214494279991641,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,9.75,0.7481289837905317,0.13653386650304666,0.10214494279991641,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,10,0.7481289837905317,0.1649152554594861,0.12337788247846128,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,10.25,0.7663567629426287,0.1649152554594861,0.12638392133378842,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,10.5,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,10.75,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,11,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,11.25,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,11.5,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,11.75,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,12,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,12.25,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,12.5,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,12.75,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,13,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,13.25,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,13.5,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,13.75,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Acropora dominated,0.9,0.55,14,0.7920224994134735,0.1649152554594861,0.13061659282043367,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,0,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,0.25,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,0.5,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,0.75,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,1,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,1.25,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,1.5,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,1.75,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,2,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,2.25,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,2.5,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,2.75,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,3,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,3.25,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,3.5,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,3.75,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,4,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,4.25,0.3076863318874442,0.03433601644040843,0.010564722950176249,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,4.5,0.3076863318874442,0.03675650617164808,0.011309474556952602,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,4.75,0.3076863318874442,0.03675650617164808,0.011309474556952602,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,5,0.3076863318874442,0.03675650617164808,0.011309474556952602,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,5.25,0.3076863318874442,0.03675650617164808,0.011309474556952602,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,5.5,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,5.75,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,6,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,6.25,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,6.5,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,6.75,0.3076863318874442,0.0572449904171617,0.017613501120388377,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,7,0.32985852618974465,0.0572449904171617,0.018882748170751012,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,7.25,0.34568623872532794,0.05816683731187577,0.020107475208890398,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,7.5,0.35229314768912173,0.06086564977148494,0.021442551344140102,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,7.75,0.35229314768912173,0.06722790855834643,0.02368393151857631,NA,NA,NA,NA
ltmp,shape_brt,Low Acropora,0.1,0.2277634256800129,8,0.35229314768912173,0.06722790855834643,0.02368393151857631,NA,NA,NA,NA
