ann_maxdhw,scenario,programme_key,prop_acropora_pre,dhw_novelty10,log_coastal_rain30,wqc_prior10_percentile,cloudp_90,predicted_occurrence,predicted_positive_mortality,predicted_mortality,tail_probability,tail_magnitude,conservative_prediction,soft_gate_prediction,aggressive_prediction,observed_dhw_min,observed_dhw_max,outside_observed_dhw
1.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.2249972247157349,0.08552525272367316,0.01924294450593831,0.9027642780509539,0.4999533746561007,0.2362270467189757,0.45321114893201314,0.4759847120520563,0,11.64,FALSE
1.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.2557831637040233,0.14318016988497398,0.03662307683285817,0.7463079471151607,0.4623855716640467,0.19549804357090494,0.3543730103089517,0.40443553503571156,0,11.64,FALSE
1.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.836859717938903,0.08213535310525111,0.06873576843247264,0.11217989165933206,0.5205108485357705,0.09407580820265965,0.11941584797284666,0.22005000105450317,4.12,13.26,TRUE
2,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.472360133485668,0.00858579414993449,0.004055586870743523,0.0185981702002398,0.3982491470615605,0.007721226332877166,0.01138686579501081,0.05781377638554047,0,11.64,FALSE
2,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.4912387030854757,0.020803022561517125,0.010219249823377564,0.014772627203109807,0.35159502657549796,0.01274075836644312,0.015262266909508677,0.051710982433046004,0,11.64,FALSE
2,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.32213659181217136,0.010242821311497242,0.0032995875478267966,0.01630904343388199,0.3989498057832371,0.0065259258447398945,0.009752264141652991,0.053826836657093154,4.12,13.26,TRUE
2,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.08313726136614093,0.02365179485931699,0.001966345450997385,0.018088485224933656,0.4184779017813291,0.005733377017345049,0.009500408583692712,0.057984417185839396,0,11.64,FALSE
2,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.09103108680032972,0.04243109821304967,0.0038625489844654397,0.01840483978691655,0.37548480168365556,0.007282372995556245,0.01070219700664705,0.054278473112390445,0,11.64,FALSE
2,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.2550962752350012,0.029317197205128348,0.00747870780735823,0.08774610138336587,0.4804116230026392,0.02822771756948618,0.04897672733161413,0.1475707466548139,4.12,13.26,TRUE
2,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.2249972247157349,0.08552525272367316,0.01924294450593831,0.9027642780509539,0.4999533746561007,0.2362270467189757,0.45321114893201314,0.4759847120520563,0,11.64,FALSE
2,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.2557831637040233,0.14318016988497398,0.03662307683285817,0.7463079471151607,0.4623855716640467,0.19549804357090494,0.3543730103089517,0.40443553503571156,0,11.64,FALSE
2,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.836859717938903,0.08213535310525111,0.06873576843247264,0.11217989165933206,0.5205108485357705,0.09407580820265965,0.11941584797284666,0.22005000105450317,4.12,13.26,TRUE
2.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.472360133485668,0.00858579414993449,0.004055586870743523,0.0185981702002398,0.3982491470615605,0.007721226332877166,0.01138686579501081,0.05781377638554047,0,11.64,FALSE
2.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.4912387030854757,0.020803022561517125,0.010219249823377564,0.014772627203109807,0.35159502657549796,0.01274075836644312,0.015262266909508677,0.051710982433046004,0,11.64,FALSE
2.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.32213659181217136,0.010242821311497242,0.0032995875478267966,0.01630904343388199,0.3989498057832371,0.0065259258447398945,0.009752264141652991,0.053826836657093154,4.12,13.26,TRUE
2.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.08313726136614093,0.02365179485931699,0.001966345450997385,0.018088485224933656,0.4184779017813291,0.005733377017345049,0.009500408583692712,0.057984417185839396,0,11.64,FALSE
2.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.09103108680032972,0.04243109821304967,0.0038625489844654397,0.01840483978691655,0.37548480168365556,0.007282372995556245,0.01070219700664705,0.054278473112390445,0,11.64,FALSE
2.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.2550962752350012,0.029317197205128348,0.00747870780735823,0.08774610138336587,0.4804116230026392,0.02822771756948618,0.04897672733161413,0.1475707466548139,4.12,13.26,TRUE
2.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.2249972247157349,0.08552525272367316,0.01924294450593831,0.9027642780509539,0.4999533746561007,0.2362270467189757,0.45321114893201314,0.4759847120520563,0,11.64,FALSE
2.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.2557831637040233,0.14318016988497398,0.03662307683285817,0.7463079471151607,0.4623855716640467,0.19549804357090494,0.3543730103089517,0.40443553503571156,0,11.64,FALSE
2.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.836859717938903,0.08213535310525111,0.06873576843247264,0.11217989165933206,0.5205108485357705,0.09407580820265965,0.11941584797284666,0.22005000105450317,4.12,13.26,TRUE
2.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.47839518823746485,0.008667950389713935,0.004146705758320205,0.0185981702002398,0.3982491470615605,0.007811497898164045,0.011476290038007885,0.05789246892494355,0,11.64,FALSE
2.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.49728763274551935,0.020999607499984908,0.010442845102252548,0.014772627203109807,0.35159502657549796,0.012962702100468506,0.015482559098684467,0.051907401338681707,0,11.64,FALSE
2.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.32744342299506773,0.010747812435127686,0.0035193004934671638,0.01630904343388199,0.3989498057832371,0.006743847136393544,0.009968393779319924,0.054018490751189314,4.12,13.26,TRUE
2.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.08603261860614314,0.024785984735732913,0.002132403171546995,0.018088485224933656,0.4184779017813291,0.005897932871582335,0.009663462571617674,0.05812814123242368,0,11.64,FALSE
2.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.0941731193341375,0.04442484889563926,0.004183626596450062,0.01840483978691655,0.37548480168365556,0.007600495916536996,0.01101736523662393,0.05455599191053273,0,11.64,FALSE
2.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.26226726197167466,0.030714517238159877,0.008055412338833993,0.08774610138336587,0.4804116230026392,0.028779120313818383,0.04950282828880277,0.14797661995202538,4.12,13.26,TRUE
2.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.2271990889609311,0.08935495685264896,0.020301364791065153,0.9027642780509539,0.4999533746561007,0.23680771499181408,0.453314065192563,0.4760374858574833,0,11.64,FALSE
2.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.258185936850978,0.1491704504927835,0.038513712510961744,0.7463079471151607,0.4623855716640467,0.19668318103317442,0.3548526495553871,0.4046928672529149,0,11.64,FALSE
2.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8419011860119439,0.08582750879552091,0.0722582814473996,0.11217989165933206,0.5205108485357705,0.09740074365339506,0.12254320585939052,0.22239270938955955,4.12,13.26,TRUE
2.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.48476052949765497,0.008667950389713935,0.004201880220577132,0.0185981702002398,0.3982491470615605,0.00786615928840109,0.01153043835622505,0.05794011896392742,0,11.64,FALSE
2.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5036616213175759,0.020999607499984908,0.010576696360475124,0.014772627203109807,0.35159502657549796,0.013095564691321889,0.015614433022168653,0.052024983953978074,0,11.64,FALSE
2.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.33308283637220343,0.010747812435127686,0.0035799118506887684,0.01630904343388199,0.3989498057832371,0.0068039642369863915,0.010028016623284015,0.05407136162198114,4.12,13.26,TRUE
2.75,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.08805869488948012,0.024785984735732913,0.002182621467379216,0.018088485224933656,0.4184779017813291,0.005947696980963465,0.009712772494547713,0.05817160549693173,0,11.64,FALSE
2.75,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.0963706909082139,0.04442484889563926,0.004281253381565759,0.01840483978691655,0.37548480168365556,0.007697224298983209,0.01111319521640066,0.054640374212694305,0,11.64,FALSE
2.75,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.26723018361368395,0.030714517238159877,0.008207846081159124,0.08774610138336587,0.4804116230026392,0.02892486632283936,0.0496418865645196,0.14808389981931805,4.12,13.26,TRUE
2.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.23429787237420308,0.08935495685264896,0.02093567627666437,0.9027642780509539,0.4999533746561007,0.2371557096022351,0.4533757429278058,0.4760691132094828,0,11.64,FALSE
2.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.26591974883693137,0.1491704504927835,0.03966736872893289,0.7463079471151607,0.4623855716640467,0.19740634584929023,0.35514532296964757,0.4048498900552978,0,11.64,FALSE
2.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8471521371668179,0.08582750879552091,0.0727089575038294,0.11217989165933206,0.5205108485357705,0.09782614131423298,0.12294332512463657,0.22269243931229776,4.12,13.26,TRUE
3,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.48476052949765497,0.008667950389713935,0.004201880220577132,0.0185981702002398,0.3982491470615605,0.00786615928840109,0.01153043835622505,0.05794011896392742,0,11.64,FALSE
3,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5036616213175759,0.020999607499984908,0.010576696360475124,0.014772627203109807,0.35159502657549796,0.013095564691321889,0.015614433022168653,0.052024983953978074,0,11.64,FALSE
3,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.33308283637220343,0.010747812435127686,0.0035799118506887684,0.01630904343388199,0.3989498057832371,0.0068039642369863915,0.010028016623284015,0.05407136162198114,4.12,13.26,TRUE
3,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.08805869488948012,0.024785984735732913,0.002182621467379216,0.018088485224933656,0.4184779017813291,0.005947696980963465,0.009712772494547713,0.05817160549693173,0,11.64,FALSE
3,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.0963706909082139,0.04442484889563926,0.004281253381565759,0.01840483978691655,0.37548480168365556,0.007697224298983209,0.01111319521640066,0.054640374212694305,0,11.64,FALSE
3,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.26723018361368395,0.030714517238159877,0.008207846081159124,0.08774610138336587,0.4804116230026392,0.02892486632283936,0.0496418865645196,0.14808389981931805,4.12,13.26,TRUE
3,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.23429787237420308,0.08935495685264896,0.02093567627666437,0.9027642780509539,0.4999533746561007,0.2371557096022351,0.4533757429278058,0.4760691132094828,0,11.64,FALSE
3,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.26591974883693137,0.1491704504927835,0.03966736872893289,0.7463079471151607,0.4623855716640467,0.19740634584929023,0.35514532296964757,0.4048498900552978,0,11.64,FALSE
3,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8471521371668179,0.08582750879552091,0.0727089575038294,0.11217989165933206,0.5205108485357705,0.09782614131423298,0.12294332512463657,0.22269243931229776,4.12,13.26,TRUE
3.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.5165620553397814,0.00879837531368538,0.004544906835688114,0.0185981702002398,0.3982491470615605,0.008205996069826551,0.011867085303964986,0.05823636528720709,0,11.64,FALSE
3.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5289330155695943,0.021311595428351298,0.011272406436517031,0.014772627203109807,0.35159502657549796,0.013786136034566389,0.016299865632615745,0.0526361355510218,0,11.64,FALSE
3.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.3619234826535578,0.010909188238096479,0.003948291400055108,0.01630904343388199,0.3989498057832371,0.007169339827317346,0.010390388254579584,0.05439269657387296,4.12,13.26,TRUE
3.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.09373350784185829,0.02515278100097785,0.0023576583951997014,0.018088485224933656,0.4184779017813291,0.006121150832342601,0.0098846432694855,0.05832310110631851,0,11.64,FALSE
3.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10252093965289212,0.04506884048278869,0.0046204998753618005,0.01840483978691655,0.37548480168365556,0.008033348904095957,0.011446197932830113,0.0549335970215047,0,11.64,FALSE
3.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.2808949197782776,0.031166243277668534,0.008754439405270986,0.08774610138336587,0.4804116230026392,0.029447478930334725,0.050140518455398464,0.1484685814415057,4.12,13.26,TRUE
3.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.24684590304635617,0.08935495685264896,0.022056905015960325,0.9027642780509539,0.4999533746561007,0.2377708357148508,0.45348476641374125,0.47612501870199675,0,11.64,FALSE
3.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.27954303933394964,0.1491704504927835,0.041699561109567164,0.7463079471151607,0.4623855716640467,0.19868021756805737,0.3556608740265476,0.4051264893901929,0,11.64,FALSE
3.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8558365405918978,0.08582750879552091,0.0734543182151793,0.11217989165933206,0.5205108485357705,0.09852969478365971,0.1236050713521401,0.22318815437245604,4.12,13.26,TRUE
3.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.5232447824813179,0.013261443429452905,0.006938981082632387,0.0185981702002398,0.3982491470615605,0.010577807616612483,0.014216634150592579,0.06030394739912656,0,11.64,FALSE
3.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5355984749551979,0.032192984101304965,0.01724251318891587,0.014772627203109807,0.35159502657549796,0.019712145706257247,0.02218177822359863,0.057880619427133274,0,11.64,FALSE
3.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.3681290419560586,0.016001509600485644,0.005890620399077454,0.01630904343388199,0.3989498057832371,0.00909583006233572,0.012301039725593987,0.05608697682513154,4.12,13.26,TRUE
3.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.09603274274389378,0.03829676505241725,0.0036777433862021274,0.018088485224933656,0.4184779017813291,0.007429296654417324,0.011180849922632522,0.059465643326662695,0,11.64,FALSE
3.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10501074944303854,0.06845900490274397,0.007188931410961793,0.01840483978691655,0.37548480168365556,0.010578144654237759,0.013967357897513723,0.057153583735821634,0,11.64,FALSE
3.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.286334611555604,0.04662493017649708,0.013350331270894453,0.08774610138336587,0.4804116230026392,0.0338417349991642,0.05433313872743395,0.15170307966948865,4.12,13.26,TRUE
3.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.24684590304635617,0.13888817360826375,0.03428397663679096,0.9027642780509539,0.4999533746561007,0.2444788255934532,0.4546736745501154,0.4767346716987575,0,11.64,FALSE
3.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.27954303933394964,0.22950199628898554,0.06415568557583184,0.7463079471151607,0.4623855716640467,0.2127567499590318,0.36135781434223174,0.40818296630196615,0,11.64,FALSE
3.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8558365405918978,0.13244751397555843,0.11335342217083896,0.11217989165933206,0.5205108485357705,0.1361908601597942,0.15902829814874944,0.24972374501530342,4.12,13.26,TRUE
3.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.5232447824813179,0.014068082700930344,0.007361050872777489,0.0185981702002398,0.3982491470615605,0.010995952543860836,0.014630854214944183,0.06066845737587413,0,11.64,FALSE
3.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5355984749551979,0.03411134334751755,0.018269983475603536,0.014772627203109807,0.35159502657549796,0.020732026775191162,0.023194070074778785,0.058783208204051196,0,11.64,FALSE
3.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.3681290419560586,0.016971949190896972,0.006247867395771807,0.01630904343388199,0.3989498057832371,0.009450163880637217,0.012652460365502627,0.05639860092775542,4.12,13.26,TRUE
3.75,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.09603274274389378,0.04056360010853852,0.0038954337739894613,0.018088485224933656,0.4184779017813291,0.007645018197523107,0.011394602621056755,0.05965405578548571,0,11.64,FALSE
3.75,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.10501074944303854,0.07237681890347485,0.007600343995356972,0.01840483978691655,0.37548480168365556,0.010985771247281879,0.014371198499206787,0.057509182263094316,0,11.64,FALSE
3.75,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.286334611555604,0.049359419189086054,0.014133310120117183,0.08774610138336587,0.4804116230026392,0.03459036217764447,0.05504741423517175,0.15225412477115915,4.12,13.26,TRUE
3.75,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.24684590304635617,0.1462039604267283,0.036089848640489475,0.9027642780509539,0.4999533746561007,0.24546955922931604,0.4548492698181426,0.47682471413188965,0,11.64,FALSE
3.75,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.27954303933394964,0.24025905744191642,0.0671627471448233,0.7463079471151607,0.4623855716640467,0.21464171455482184,0.36212068196482033,0.40859225394515275,0,11.64,FALSE
3.75,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8558365405918978,0.13947899687115672,0.11937122216743891,0.11217989165933206,0.5205108485357705,0.1418711220805711,0.1643710219937033,0.25372598720745304,4.12,13.26,TRUE
4,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.5506154612199544,0.014068082700930344,0.007746103844853224,0.0185981702002398,0.3982491470615605,0.011377424875581185,0.015008745906309143,0.06100099870713041,0,11.64,FALSE
4,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5628524536008708,0.03411134334751755,0.019199653298771994,0.014772627203109807,0.35159502657549796,0.021654829765499796,0.024110006232227595,0.059599883449557536,0,11.64,FALSE
4,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.3940928673574221,0.016971949190896972,0.0066885241212850674,0.01630904343388199,0.3989498057832371,0.009887227261312564,0.013085930401340061,0.056782982764198776,4.12,13.26,TRUE
4,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.10365826125058518,0.04056360010853852,0.004204752257315151,0.018088485224933656,0.4184779017813291,0.00795153912944108,0.011698326001567009,0.059921772962138145,0,11.64,FALSE
4,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.1132598492444426,0.07237681890347485,0.008197387597799885,0.01840483978691655,0.37548480168365556,0.01157732060380041,0.014957253609800936,0.05802522828064237,0,11.64,FALSE
4,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.30398954314010207,0.049359419189086054,0.015004747288951056,0.08774610138336587,0.4804116230026392,0.03542356673939548,0.055842386189839895,0.1528674250969294,4.12,13.26,TRUE
4,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.26787619335830776,0.1462039604267283,0.03916456037302065,0.9027642780509539,0.4999533746561007,0.24715640100313058,0.45514824163324047,0.47697802207675516,0,11.64,FALSE
4,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.30224110659158115,0.24025905744191642,0.07261616338989509,0.7463079471151607,0.4623855716640467,0.2180601668585816,0.3635041703272681,0.4093345120702532,0,11.64,FALSE
4,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8718274166121025,0.13947899687115672,0.12160161351382809,0.11217989165933206,0.5205108485357705,0.14397641089716234,0.1663512082804966,0.25520934763095793,4.12,13.26,TRUE
4.25,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.550050466901445,0.016701465899478324,0.009186649115946613,0.007535018762005607,0.3984048385913905,0.010653032296052274,0.012119415476157936,0.04297253393307014,0,11.64,FALSE
4.25,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.5829420335874392,0.04253128660922903,0.024793274707074195,0.009585729263733295,0.353067400176773,0.026366648152594867,0.027940021598115542,0.056933523364032214,0,11.64,FALSE
4.25,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.4032529872251127,0.01794924581592153,0.007238086993708213,0.01682223466822723,0.3947837720553546,0.010497779223091162,0.013757471452474112,0.05750297848123339,4.12,13.26,FALSE
4.25,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.10726271883839392,0.05390406269202864,0.005781896320782227,0.013273195427162642,0.4184779017813291,0.008520793687025838,0.011259691053269447,0.05332833682719974,0,11.64,FALSE
4.25,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.1152617215340892,0.08841532276064064,0.01019090231138358,0.018984611309259675,0.37548480168365556,0.01365838365799678,0.01712586500460998,0.06052279641651244,0,11.64,FALSE
4.25,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.3073805343765361,0.0712956713629964,0.021914901562291738,0.09683628098719362,0.483503811023009,0.044264178230846885,0.06661345489940203,0.1655545774507747,4.12,13.26,FALSE
4.25,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.27545953009019375,0.19349607593182505,0.053300338150476974,0.8448057572320425,0.5002742157331915,0.2421033907075807,0.4309064432646844,0.4641288486044174,0,11.64,FALSE
4.25,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.26583322207873733,0.3170406432019862,0.08427993571229933,0.7061531404430519,0.4623855716640467,0.2177801768355712,0.351280417958843,0.4020131369035703,0,11.64,FALSE
4.25,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.8718274166121025,0.174852206719241,0.1524409476729612,0.09059101230954902,0.5205108485357705,0.16911286013287982,0.18578477259279846,0.2632238810726115,4.12,13.26,FALSE
4.5,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.546118866423087,0.01686277270342673,0.009209078313545581,0.0068020913718714535,0.3985428293232045,0.010533220187806155,0.01185736206206673,0.04131929857983556,0,11.64,FALSE
4.5,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.558380097023544,0.044152729588757086,0.024654005431624482,0.009585729263733295,0.35323496703159113,0.026228849501181695,0.02780369357073891,0.05682429541306898,0,11.64,FALSE
4.5,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.4337312568927437,0.017640787372126893,0.007651360879490239,0.005900612072531741,0.3949389979786294,0.008793977932994974,0.009936594986499712,0.037401031760393444,4.12,13.26,FALSE
4.5,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11303809757682495,0.050445717299864704,0.005702287914475033,0.013056370556902506,0.4184779017813291,0.008396963600224308,0.011091639285973585,0.05286787728548244,0,11.64,FALSE
4.5,Median conditions,manta,0.27908342553874005,-0.44499999999999995,5.909006224011357,0.45,0.6959865000000001,0.12140922023766244,0.0874665888658275,0.010619250351048326,0.018984611309259675,0.37831433564701306,0.014109524488382812,0.017599798625717297,0.06128199103162154,0,11.64,FALSE
4.5,Median conditions,mmp,0.26474033381659684,2.69,5.972340602952214,0.3,0.6970374,0.3200678183629865,0.0722135460926378,0.02311323215412555,0.06364738652373346,0.483503811023009,0.03776456071670216,0.052415889279278774,0.13926256394835373,4.12,13.26,FALSE
4.5,High compound risk,ltmp,0.6708836309552813,4.178000000000001,6.662192357426267,1,0.5630638,0.2892980326211614,0.19053774095020903,0.05512219359697597,0.8008204560572538,0.500222445159781,0.23334488682083793,0.4115675800446999,0.4534360537327779,0,11.64,FALSE
4.5,High compound risk,manta,0.668629531002006,4.182,6.543540226424666,1,0.54024335,0.25857752197600914,0.30439309826970584,0.07870921305718037,0.6670755658517151,0.4623340944684396,0.2066626054782868,0.3346159978993932,0.3920336614927127,0,11.64,FALSE
4.5,High compound risk,mmp,0.8817916436590687,8.18,6.812168274251864,0.8,0.6265433,0.759577403368205,0.27156401221831056,0.20627388724903584,0.07555458593408207,0.5270636731289687,0.21839245697105641,0.23051102669307702,0.2944499995051114,4.12,13.26,FALSE
4.75,Low compound risk,ltmp,0.04416278783401122,-4.960000000000001,5.293126064302306,0.2,0.87140842,0.6015723086710508,0.016875461559345502,0.010151810370145046,0.008250809332291909,0.3968115858499136,0.01174693841212023,0.013342066454095414,0.04527365116961361,0,11.64,FALSE
4.75,Low compound risk,manta,0.08205185222328912,-5.005,5.04829112437769,0.2,0.8638448679999999,0.425704112608089,0.0452642230993607,0.01926916592740791,0.011722018839433046,0.3470339451112558,0.021190198385655747,0.023111230843903586,0.05475569237006238,0,11.64,FALSE
4.75,Low compound risk,mmp,0.04961985378338604,-3.96,5.3548966285573405,0,0.8873663,0.43007035405621175,0.01810665450730319,0.007787135314729385,0.004843862491911754,0.39698865170758035,0.008729754628254639,0.009672373941779893,0.034874729013883145,4.12,13.26,FALSE
4.75,Median conditions,ltmp,0.2688625059919296,-0.31,5.985742071087043,0.45,0.7154463,0.11690688494619497,0.050445717299864704,0.0058974516684035605,0.013056370556902506,0.41902624979992686,0.008594433006470031,0.0112914143445365,0.05310339745447056,0,11.64,FALSE
