programme_key,modifier,modifier_label,modifier_level,modifier_value,modifier_units,ann_maxdhw,occurrence,positive_mortality,mortality,q05,q95,learner,observed_dhw_min,observed_dhw_max,outside_observed_dhw
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,1.75,0.2812497954578666,0.1860385530170503,0.05202035050162684,0.010430152565041012,0.1250709235842915,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,1.75,0.29226715250094565,0.16939955408657958,0.049389812941903366,0.010952403244357232,0.11538407714016577,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,1.75,0.32040579864835655,0.14986007439003082,0.04818651002404561,0.008858156697354735,0.12586104792745287,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,2,0.28786838432015227,0.18604353566572263,0.05325422945589,0.011087529895388176,0.12620760820522134,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,2,0.29913297286063606,0.16929604512610882,0.050519573977697914,0.011657551042890322,0.11486223154507727,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,2,0.32766282313490763,0.1489743544582369,0.048970640855634476,0.009428295428968152,0.12555575422246484,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,2.25,0.2946789251952035,0.18606205838866793,0.05452911905469596,0.011684732062932114,0.12680509033450515,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,2.25,0.3061918848692401,0.1691907866668567,0.05168095040866783,0.012452921080917027,0.11707022323514943,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,2.25,0.33509763403500836,0.14808691032194557,0.04976810629584487,0.010035272219503349,0.12674763428599048,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,2.5,0.30168105470992124,0.186083891981472,0.055842243001524045,0.012531726036257584,0.12853658550618505,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,2.5,0.3134428679408284,0.16907372953204372,0.05287059483877257,0.01331799443157081,0.1189691180769454,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,2.5,0.34270722451674596,0.14718940427807717,0.050575195914358245,0.01057763183606811,0.12644287209294938,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,2.75,0.3088736358927047,0.18609829612352827,0.05719023068076438,0.013300932465021412,0.12982584791984603,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,2.75,0.32088406686435617,0.16893456555317332,0.054084627036908826,0.014058827515312622,0.12048487262714254,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,2.75,0.3504877309689638,0.14627356205000658,0.05138784419435584,0.011067471637029817,0.12642652621394976,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,3,0.31625469899358605,0.18609426462053189,0.058569143880797515,0.013994148041250624,0.1309729332082005,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,3,0.32851273199556247,0.16876296985124892,0.05531867443104036,0.014731179648360425,0.12272829927269699,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,3,0.3584343913691509,0.14533139949063292,0.052201697320372144,0.011667725050314232,0.12691634408108396,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,3.25,0.32382138681007677,0.1860607982449061,0.059974523332937145,0.014809747931375662,0.1332663204658508,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,3.25,0.33632516470808566,0.1685488674596937,0.056567933046125264,0.015395153858631697,0.12246956419736636,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,3.25,0.3665415104632468,0.14435547176127575,0.053012201655722374,0.012223863942957375,0.12747978769467333,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,3.5,0.3315699062411618,0.18598720410852856,0.06140145785415722,0.015656967415096295,0.13392650685731705,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,3.5,0.34431667001181915,0.16828272384618526,0.05782725170345758,0.0161928513278594,0.12430745743768969,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,3.5,0.374802433564441,0.14333914442725684,0.053814716249874835,0.012708141017091716,0.1277023230083144,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,3.75,0.33949548787155986,0.18586342110001158,0.0628446791799047,0.016585092755023498,0.13455098315165684,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,3.75,0.3524815183449589,0.16795585936179883,0.05909124254347102,0.016955150466054843,0.12636855070451897,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,3.75,0.38320953091106574,0.14227688590310927,0.05460465166377298,0.013206133277494429,0.12751739494357453,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,4,0.34759235539910516,0.18568037155842376,0.06429868586395276,0.01740949333326893,0.13599619098546592,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,4,0.36081291857000886,0.16756078806882638,0.060354421133701604,0.017653229876519044,0.12707760075918292,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,4,0.39175419457412197,0.1411645805115479,0.055377637208057426,0.013773964083645118,0.12809124459613755,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,4.25,0.35585370664511506,0.18543033991494998,0.06575789985749919,0.018122069945348793,0.13751696082933682,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,4.25,0.36930300413817674,0.16709158165965018,0.06161137952420739,0.01833209951634962,0.12818268091703727,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,4.25,0.40042684983026466,0.13999986101769757,0.056129718302964426,0.014544850462430214,0.12846773677473886,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,4.5,0.36427170772199685,0.18510737935961843,0.06721685949118986,0.019082175748391553,0.1387512756772163,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,4.5,0.37794283422140357,0.16654425914121856,0.06285699554041953,0.019099704880286953,0.1293911061863077,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,4.5,0.4092169826777063,0.13878245879340698,0.05685758503766646,0.015262754334132428,0.12867109531833068,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,4.75,0.3728375016737899,0.18470774749450533,0.06867045247780054,0.019976764932772353,0.13997252127392137,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,4.75,0.3867224113431285,0.1659172024666188,0.06408668126304749,0.019886038262914883,0.13049722259467636,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,4.75,0.4181131847472183,0.13751456869962198,0.05755883208830413,0.0158376754269087,0.12896627295320304,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,5,0.3815412325636254,0.18423037119788566,0.07011419210651154,0.02093270357342272,0.14150109321004078,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,5,0.3956307166697096,0.16521159717798706,0.06529667292052782,0.020728531431649384,0.13180753375766474,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,5,0.4271032162510558,0.13620122432048493,0.05823224892357439,0.016360092906785553,0.12945855125460434,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,5.25,0.390372085576423,0.1836773392981752,0.07154453885564181,0.022043576408197707,0.1424195735905783,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,5.25,0.4046557636602293,0.1644318952132508,0.06648436317935053,0.021666145056324543,0.13284091939566683,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,5.25,0.4361740868542525,0.13485067735886241,0.05887813768677987,0.016895683307989077,0.1292889433806179,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,5.5,0.3993183432609404,0.18305837763962948,0.0729608204391846,0.022910996631662208,0.14418375791010143,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,5.5,0.413784670222301,0.1635900683645132,0.06765021774204133,0.022690551782891595,0.13429467172120613,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,5.5,0.4453121535103426,0.13347818323909733,0.059500164975868096,0.017315689494947793,0.12931663879800714,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,5.75,0.40836745757879284,0.18241599246867155,0.07437570677027139,0.023837004794874706,0.14530317583752367,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,5.75,0.4230037488982044,0.16272911181118227,0.06880798797399457,0.023466141933664378,0.13535976504616895,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,5.75,0.4545032334606687,0.1321264388443412,0.06011495505131509,0.0176058023265056,0.12925895397999917,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,6,0.41750613698021255,0.18180360676475113,0.07580780178285004,0.02468382946134967,0.1478913129086017,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,6,0.43229861392857927,0.16190101738072943,0.06997679743784428,0.023912957265621773,0.1365361906577355,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,6,0.4637327298377353,0.13084377652775897,0.0607433280861649,0.018047281650302886,0.12991073992215815,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,6.25,0.42672044729840114,0.18126878358806225,0.0772751745624799,0.025261713897473337,0.1498395703723644,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,6.25,0.4416543033404277,0.16115050479965012,0.07117451871204107,0.0245689953548911,0.1382288347374203,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,6.25,0.4729857667077023,0.12966910530400552,0.061403506819375085,0.018438413191344823,0.13020126065954435,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,6.5,0.43599592484754257,0.18085245314909787,0.07879481318917324,0.025842957294780006,0.15306393721253064,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,6.5,0.4510554135271514,0.1605143320611603,0.07241717136434982,0.02533234286262538,0.13998780486725995,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,6.5,0.4822473299784189,0.12863144616785774,0.06211047619116578,0.018759466799511796,0.13080445384881986,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,6.75,0.4453176997200187,0.18058926699462732,0.08038251129680846,0.026570370642614246,0.1554157131334163,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,6.75,0.46048624318875236,0.1600217115014605,0.0737187654461225,0.025953652289573737,0.14251794966011247,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,6.75,0.4915024104036313,0.1277504925799971,0.06287580343503098,0.019014762133399827,0.13295694187632812,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,7,0.45467062690621257,0.18050899067020834,0.08205322384546751,0.027203889202195537,0.1587483293948256,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,7,0.4699309430432871,0.15969572579170532,0.07509161853677654,0.02646250283893602,0.1454026241758583,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,7,0.5007361449258672,0.12703805695004788,0.06370792119917669,0.019188209873516115,0.1342667431982811,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,7.25,0.46403942251890584,0.1806389118083947,0.08382195377727565,0.02779762866220992,0.16244699268625573,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,7.25,0.47937366746072185,0.1595557040965423,0.07654719893903754,0.0268740860734866,0.14752301161572945,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,7.25,0.5099339528006568,0.12650032933128874,0.06461289917530377,0.019355780427565222,0.13679397633542495,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,7.5,0.4734088021246954,0.18099950224555844,0.08570158623788417,0.028690056148142955,0.16568913400752955,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,7.5,0.4887987241387828,0.15961390750781482,0.07809431573259357,0.02753845725307319,0.1504010761549016,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,7.5,0.5190816633053262,0.1261361247506116,0.06559324154338947,0.01951086670264045,0.1390788334388966,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,7.75,0.48276361801116985,0.18158761133871884,0.0876944593389339,0.02935926095190297,0.16967351586007787,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,7.75,0.498190718135928,0.15986223130836202,0.07973213272296968,0.028044892833476408,0.15474911651268694,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,7.75,0.5281656323226269,0.1259291502266171,0.06664340118864519,0.01967172636797702,0.1407683111871832,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,8,0.49208899219501195,0.18239987164791346,0.08980265992386721,0.030124264065539162,0.1740569897214851,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,8,0.5075346869658452,0.16029342139536715,0.08145993226276978,0.028347193235783715,0.15868262994612958,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,8,0.5371728456637979,0.1258654116589564,0.06775847526183995,0.020096437245442886,0.1445512997351906,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,8.25,0.5013704421307436,0.18343815413250592,0.09203071762848657,0.030971702164122452,0.1786803029397745,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,8.25,0.5168162239855796,0.16090575768855617,0.08327956807696749,0.028799436867032704,0.16284109618564827,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,8.25,0.5460910076147097,0.12593658078745243,0.06893616494289272,0.020233246594669047,0.1474994159390763,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,8.5,0.5105939964121975,0.18470826747789001,0.09438517503728967,0.031365953331011207,0.18305765078542074,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,8.5,0.5260215879132649,0.16170183680206873,0.08519508003115339,0.02948838944246013,0.16704769911244718,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,8.5,0.554908613810014,0.12613886803827484,0.070176407337378,0.02047870564888078,0.15056980147088725,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,8.75,0.519746298238167,0.18621870321078532,0.09687410480952936,0.03208477031593508,0.18976992736236564,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,8.75,0.5351377969358142,0.16268743398769334,0.0872122780362871,0.029962698428287523,0.17181760814225636,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,8.75,0.5636150081259349,0.12647200668352507,0.07148100405975198,0.020701258918546097,0.1527601910395288,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,9,0.5288146949870375,0.18797940965156162,0.09950656807556774,0.03271364211145706,0.19656644837023335,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,9,0.5441527064704755,0.16387042407441263,0.0893382892073147,0.030304147186108233,0.1757469629185158,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,9,0.572200423803491,0.12693832898128898,0.07285324264377291,0.020890562905332217,0.15612360314786866,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,9.25,0.5377873128517843,0.1900005851432084,0.10229201237682586,0.033183664292499755,0.2044310740957797,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,9.25,0.5530550702008914,0.1652597454873668,0.09158106428116923,0.030539852618131576,0.18084278208587054,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,9.25,0.5806560094522316,0.12754191748078764,0.07429750761239365,0.02117863362686244,0.15883721639876827,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,9.5,0.5466531160720466,0.19229149137483886,0.10523961355546729,0.03375693513673167,0.2105705905494239,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,9.5,0.5618345845042164,0.16686439771276892,0.09394884255039797,0.030695423488845585,0.1875207217284562,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,9.5,0.5889738409320918,0.1282878180326238,0.07581887930803122,0.02139644641604303,0.16258440985832298,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,9.75,0.55540195082453,0.1948593002303429,0.10835757407847149,0.03387846378806843,0.2189089166831913,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,9.75,0.5704819168144214,0.16869247032065143,0.09644957909009261,0.031344992241462435,0.19487975643153568,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,9.75,0.5971469203679798,0.1291813048941482,0.0774227203177864,0.0213201335791538,0.16612160788479208,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,10,0.5640245742743188,0.1977080014423155,0.11165239981787867,0.03396103198307945,0.22817725604668251,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,10,0.5789887188255659,0.1707502104790313,0.09909034372365182,0.031367370588173,0.2042231941387167,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,10,0.6051691637240084,0.13022719249666184,0.07911425148334716,0.021467358440359997,0.17111235950032921,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,10.25,0.5725126696398245,0.20083741186605453,0.11512818734445837,0.034129319166135916,0.23840654311332088,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,10.25,0.5873476257271126,0.1730411452835974,0.10187670771110915,0.03167738524297637,0.21148882156544116,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,High (90th percentile),0.668629531002006,proportion of pre-event hard coral,10.25,0.6130353784608027,0.13142919285088903,0.08089812203756053,0.021163132645385777,0.17818063402184,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Low (10th percentile),0.08205185222328912,proportion of pre-event hard coral,10.5,0.5808588483850817,0.204242338116999,0.11878596275581374,0.03399681199476957,0.2496315812469861,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
manta,acropora_composition,Pre-event Acropora composition,Median (50th percentile),0.27908342553874005,proportion of pre-event hard coral,10.5,0.5955522428823409,0.1755652843763248,0.10481214100294896,0.03181882174427994,0.21824463110898007,Bayesian beta + Bernoulli boundary,0,11.64,FALSE
