learner,predicted_change_pp,transition_id,programme_key,ReefID,ReefName,event_year,pre_cover,post_cover,cover_change_pp,sst_maxdhw,prop_acropora_pre,wqc_freqcc12,wqc_prior10_percentile,log_coastal_rain30,era5_wind_calm_fraction,cyc_maxHrs4mw,cot_idwmeanpertow,disturbance_text,severe_probability,tail_expert_change_pp,predicted_post_cover,error_pp,scheme,fold,absolute_error_pp
Aggressive extreme ensemble,1.321934885002224,891,manta,11-162,U/N Reef (11-162),2024,0.19608490113541244,0.24787592100212183,5.179101986670939,3.88090909090909,0.09579875677150211,0.0795708205525447,0.4,6.412208581006213,0.10989010989010987,0,9e-4,DHW 4.26  crown-of-thorns starfish,0.004218307548976567,-10,0.20930424998543468,3.857167101668715,reef_blocked_5fold,2,3.857167101668715
Aggressive extreme ensemble,-9.785710626626587,1007,manta,14-016,Corbett Reef (14-016),2024,0.32459695544892575,0.1882912015536389,-13.630575389528685,7.27771812080537,0.29881445006710233,0.580108750421401,1,6.495755978645292,0.17582417582417584,0,0,Aerial bl 3 2024 DHW 6.82  coral bleaching,0.28550222522445057,-16.212668853604605,0.22673984918265988,-3.844864762902098,reef_blocked_5fold,5,3.844864762902098
Aggressive extreme ensemble,-14.252987082760566,1048,manta,14-114,MacGillivray Reef (14-114),2024,0.4652605846420815,0.28430049777813515,-18.096008686394633,5.96333333333333,0.22238725883456137,0.0434454558104632,0.8,6.662192357426267,0.1978021978021978,0,0.0092,DHW 6.03  coral bleaching,0.4518697402726812,-17.98048654541585,0.3227307138144758,-3.8430216036340674,reef_blocked_5fold,4,3.8430216036340674
Aggressive extreme ensemble,-0.19723199639217898,728,ltmp,21-562,Turner Reef (21-562),2024,0.08887790813431366,0.12528128336068736,3.64033752263737,9.17606060606061,0.08656072859991064,0.0455957978304078,1,5.293126064302306,0.03296703296703297,0,0.0207,  coral bleaching,0.0042022863562342,-8.887790813431366,0.08690558817039187,3.837569519029549,reef_blocked_5fold,2,3.837569519029549
Aggressive extreme ensemble,-3.880303018926859,114,ltmp,14-123,Martin Reef (14-123),2024,0.20952153168187226,0.1324936603891952,-7.7027871292677075,6.50702702702703,0.5837078855804666,0.530025205470943,1,6.662192357426267,0.2307692307692308,0,0.0201,no decline  coral bleaching,0.015388965535206757,-13.118725816595168,0.17071850149260367,-3.8224841103408487,reef_blocked_5fold,1,3.8224841103408487
Aggressive extreme ensemble,-5.692222196406915,512,ltmp,18-086,Chicken Reef (18-086),2024,0.4221760679717542,0.40310444810650875,-1.907161986524547,6.32323232323232,0.43773493291083154,0,0.4,5.947264586791359,0.06593406593406594,6.48529411764706,0.02,  ,0.06285999883767113,-15.646954436744899,0.36525384600768507,3.785060209882368,reef_blocked_5fold,4,3.785060209882368
Aggressive extreme ensemble,-7.200453163970749,1177,manta,14-138,Yonge Reef (14-138),2024,0.2873801234301697,0.2531885178742778,-3.4191605555891904,7.845,0.2688625059919296,0,0.45,6.662192357426267,0.21978021978021975,4,0,Aerial bl 2 2024 DHW 8.08  coral bleaching,0.08164925178099548,-14.631606827735517,0.21537559179046223,3.781292608381559,reef_blocked_5fold,4,3.781292608381559
Aggressive extreme ensemble,-32.940570451164966,815,ltmp,23-051,Wreck Island Reef (23-051),2024,0.6697295842357892,0.30498058314261584,-36.47490010931734,11.6295,0.9797631868153628,0.0454611954935722,0.9,5.301987044294902,0.03296703296703297,0,0,big hc decline  coral bleaching,0.8413374898925827,-33.08656369311546,0.3403238797241396,-3.534329658152373,reef_blocked_5fold,4,3.534329658152373
Aggressive extreme ensemble,-5.114476758652548,3026,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,0.2096906034389076,0.12330852251969322,-8.638208091921438,12.23,0.48147352484178185,0.88543541568752,0.3,5.455125136460727,0,0,NA,bleaching still evident at time of surveys  coral bleaching,0.022110391705118033,-14.140881777103802,0.15854583585238213,-3.5237313332688904,reef_blocked_5fold,3,3.5237313332688904
Aggressive extreme ensemble,-6.344724825057934,774,ltmp,22-104a,Horseshoe Reef (No 1) (22-104a),2024,0.25910214651422714,0.23086926199954919,-2.8232884514677954,9.0075641025641,0.4872440402232475,0.0440845602679131,1,5.293126064302306,0.05494505494505494,0,0.0187,hc decline  coral bleaching,0.013351619608134949,-14.239874614200328,0.1956548982636478,3.521436373590139,reef_blocked_5fold,3,3.521436373590139
Aggressive extreme ensemble,0.3497469039965423,1514,manta,17-024,Peart Reef (17-024),2024,0.1935746109136898,0.16202621285435595,-3.154839805933385,5.30421052631579,0.32131913917438787,0.0632850722604437,0.7,6.866384143143859,0.12087912087912088,8.526512829121199e-13,0,DHW 5.4  coral bleaching,0.01044112273819641,-14.156446207092726,0.19707207995365522,-3.504586709929927,reef_blocked_5fold,2,3.504586709929927
Aggressive extreme ensemble,-1.3781228706563287,186,ltmp,14-143,North Direction Reef (14-143),2024,0.17564623667562165,0.12700527340516296,-4.8640963270458695,6.23,0.4371273713667701,0.0201384624835262,0.8,6.662192357426267,0.1978021978021978,0,0.0092,decline in hc and sc  coral bleaching,0.019893746052591015,-12.61569652955658,0.16186500796905837,-3.485973456389541,reef_blocked_5fold,4,3.485973456389541
Aggressive extreme ensemble,-1.5628480764987074,2907,mmp,20-058a,Dent Reef (No 1) (20-058a),2024,0.27591806105767913,0.29465893323351483,1.8740872175835699,8.755,0.05247557858289701,0.32629943114293,0,5.8287453483906155,0.03296703296703297,0,0.0033,  ,0.013858663853551476,-14.576078858317246,0.26028958029269206,3.4369352940822773,reef_blocked_5fold,5,3.4369352940822773
Aggressive extreme ensemble,-16.132802106625622,2007,manta,21-139,U/N Reef (21-139),2024,0.5779862545901678,0.45086177844244085,-12.712447614772698,8.6,0.161084953587778,0,0.4,5.04829112437769,0.03296703296703297,1,0.0335,  ,0.6835038248839737,-16.61015384307849,0.4166582335239116,3.4203544918529243,reef_blocked_5fold,2,3.4203544918529243
Aggressive extreme ensemble,-7.824972574109401,2974,mmp,22-009,Barren Island Reef (22-009),2024,0.2598804032895316,0.21540024886996686,-4.448015441956474,11.06,0.53129173943683,1,0.55,4.823371628795423,0.01098901098901099,0,NA,further decline as a result of bleaching in 2024  coral bleaching,0.038449310027714595,-17.055075988718013,0.1816306775484376,3.376957132152927,reef_blocked_5fold,3,3.376957132152927
Aggressive extreme ensemble,-7.462850927111198,421,ltmp,18-034,Myrmidon Reef (18-034),2024,0.3906512169424299,0.34901513726316913,-4.163607967926075,8.72885714285714,0.3299598280057257,0,0.5,6.416116296599418,0.04395604395604396,9,0,DHW 8.73 bleaching Kirrily  coral bleaching,0.09726396280608318,-14.251383963890786,0.3160227076713179,3.299242959185123,reef_blocked_5fold,3,3.299242959185123
Aggressive extreme ensemble,-8.014451798259284,3008,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,0.19953314021729673,0.15200085058909504,-4.753228962820169,12.3,0.8174194259823503,0.874654366947519,0.1,5.3548966285573405,0,0,NA,further decline as a result of bleaching in 2024  coral bleaching,0.11427040476274875,-14.529335946357946,0.1193886222347039,3.2612228354391144,reef_blocked_5fold,2,3.2612228354391144
Aggressive extreme ensemble,-2.4931099413463915,1547,manta,17-034,Feather Reef (17-034),2024,0.1944095826335418,0.20129388466240872,0.6884302028866918,5.54063492063492,0.2671748848874488,0.14934229030886,0.9,6.866384143143859,0.12087912087912088,14,0,DHW 5.54  coral bleaching,0.02254749740152779,-11.858103921136907,0.16947848322007789,3.1815401442330833,reef_blocked_5fold,5,3.1815401442330833
Aggressive extreme ensemble,-4.069941386503722,878,manta,11-029,Monsoon Reef (11-029),2024,0.26942545357913866,0.1969455658470966,-7.247988773204206,5.36071428571429,0.04414182150574954,0.143377982925101,0.9,6.492034321653199,0.14285714285714285,0,0.0598,  ,0.017856302258134213,-12.17904044030561,0.22872603971410144,-3.1780473867004835,reef_blocked_5fold,1,3.1780473867004835
Aggressive extreme ensemble,-13.629130497527214,1312,manta,15-099c,Agincourt Reefs (No 1) (15-099c),2024,0.44560178073362894,0.3406554623648544,-10.494631836877454,6.838,0.38200659369933787,0.044311645741118,0.7,6.6724338344427165,0.15384615384615383,0,0,"Aerial bl 3 2024 DHW 6.97  coral bleaching, Cyclone Jasper",0.6278350646332508,-15.409762513396899,0.3093104757583568,3.1344986606497596,reef_blocked_5fold,5,3.1344986606497596
Aggressive extreme ensemble,0.07822160538329959,2651,mmp,18-048,Pelorus (North Palm or Yanooa) Reef (18-048),2024,0.12295487087895199,0.09252394997481067,-3.043092090414132,5.3575,0.20997569898856489,0.376408839137089,0.6,6.212002270133139,0.2087912087912088,0,0.0011, Kirrily Cyclone Kirrily at 2.0 m only,0.012787217747655143,-11.99244515824769,0.12373708693278498,-3.1213136957974315,reef_blocked_5fold,4,3.1213136957974315
Aggressive extreme ensemble,-3.1749885659819315,2113,manta,21-588,Wade Reef (21-588),2024,0.14304588581004424,0.1421460121773275,-0.08998736327167356,9.45,0.31761851319151824,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0124,Aerial bl 4 2024  DHW 9.57 2024  coral bleaching,0.00745908367760322,-10.585557892464232,0.11129600015022492,3.085001202710258,reef_blocked_5fold,3,3.085001202710258
Aggressive extreme ensemble,-3.589022688159327,2109,manta,21-562,Turner Reef (21-562),2024,0.21160583760646007,0.14488478644850913,-6.672105115795094,9.17606060606061,0.12813436740046336,0.0455957978304078,1,5.293126064302306,0.03296703296703297,0,0.0207,  ,0.01120185917982282,-13.055035827130043,0.1757156107248668,-3.083082427635767,reef_blocked_5fold,2,3.083082427635767
Aggressive extreme ensemble,-1.1271908831705042,3074,mmp,23-017,Pelican Island Reef (23-017),2024,0.04020428702893302,0.059444147908964406,1.9239860880031385,13.26,0.15284497105653488,0.982514254126998,0.3,5.455125136460727,0.0989010989010989,0,NA,  ,0.0727727856501389,-4.020428702893302,0.02893237819722798,3.0511769711736427,reef_blocked_5fold,2,3.0511769711736427
Aggressive extreme ensemble,-6.641038836359748,450,ltmp,18-051,Pandora Reef (18-051),2024,0.49005022183669555,0.4533827043206001,-3.6667517516095427,6.58,0.011267282696165299,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,DHW 6.58 Kirrily Cyclone Kirrily at 9.0 m only,0.09703659461798847,-17.109291244176312,0.4236398334730981,2.974287084750205,reef_blocked_5fold,1,2.974287084750205
Aggressive extreme ensemble,-4.1857283377043,363,ltmp,16-068,Thetford Reef (16-068),2024,0.22060182847007123,0.20837530497609488,-1.222652349397635,7.43093023255814,0.1800947025045891,0.0704767616531914,0.8,6.977581085825649,0.12087912087912088,34,0,  ,0.07328423920889698,-16.669635661375946,0.17874454509302823,2.9630759883066653,reef_blocked_5fold,2,2.9630759883066653
Aggressive extreme ensemble,-5.848001704026384,897,manta,11-211,Pearson Reef (11-211),2024,0.4071816291112013,0.3191275803107306,-8.805404880047075,3.64,NA,0.0796634526721477,0.5,6.253837400109406,0.13186813186813187,0,0.0011,  ,0.07473041068670119,-12.280783033500661,0.34870161207093747,-2.9574031760206907,reef_blocked_5fold,5,2.9574031760206907
Aggressive extreme ensemble,-2.9838923034498697,2177,manta,22-104a,Horseshoe Reef (No 1) (22-104a),2024,0.13717349711137905,0.13681438428629045,-0.03591128250886033,9.0075641025641,0.4872440402232475,0.0440845602679131,1,5.293126064302306,0.05494505494505494,0,0.0187,DHW 9.19  coral bleaching,0.008252773660057486,-10.280940036649833,0.10733457407688035,2.9479810209410093,reef_blocked_5fold,3,2.9479810209410093
Aggressive extreme ensemble,-8.352618358452322,1100,manta,14-123,Martin Reef (14-123),2024,0.2716942520166412,0.2174431330854078,-5.425111893123341,6.50702702702703,0.5837078855804666,0.530025205470943,1,6.662192357426267,0.2307692307692308,0,0.0201,DHW 6.73 aerial bl 5  coral bleaching,0.10840449609227899,-15.401512187098353,0.188168068432118,2.927506465328981,reef_blocked_5fold,1,2.927506465328981
Aggressive extreme ensemble,-5.569313851263785,2012,manta,21-245,U/N Reef (21-245),2024,0.42713993183629156,0.39864326854235227,-2.8496663293939295,6.288,NA,0,0.5,5.04829112437769,0.02197802197802198,7,0.0361,DHW 6.56 0.03 COTS per tow  coral bleaching,0.053803742276040505,-10.592111074606649,0.3714467933236537,2.7196475218698555,reef_blocked_5fold,5,2.7196475218698555
Aggressive extreme ensemble,-8.955065001984286,2998,mmp,23-004b,North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b),2024,0.17797019321167112,0.06233144983205673,-11.563874337961439,12.3,0.9702392451266665,0.874654366947519,0.1,5.3548966285573405,0,0,NA,further decline as a result of bleaching in 2024  coral bleaching,0.10632944607194332,-14.903976810567187,0.08841954319182826,-2.6088093359771527,reef_blocked_5fold,2,2.6088093359771527
Aggressive extreme ensemble,-4.146393272051902,33,ltmp,12-061,Lagoon Reef (12-061),2024,0.32829276929333295,0.26119229500156566,-6.71004742917673,5.22107142857143,0.3241122180549288,0.033256764816276,0.6,6.420027608820439,0.16483516483516483,0,0,decline hc abs 7% rel 25% DHW 5.54  coral bleaching,0.049303341275964106,-12.958748129842188,0.28682883657281394,-2.5636541571248284,reef_blocked_5fold,5,2.5636541571248284
Aggressive extreme ensemble,-7.4679992818558585,2131,manta,22-088a,U/N Reef (22-088a),2024,0.29321535546036537,0.1935847225225385,-9.963063293782687,7.5728813559322,NA,0,0.5,5.293126064302306,0.05494505494505494,0,0.1239,DHW 7.58  coral bleaching,0.07070931506292231,-11.258943229592113,0.21853536264180679,-2.4950640119268286,reef_blocked_5fold,2,2.4950640119268286
Aggressive extreme ensemble,-0.9140374790353095,84,ltmp,14-114,MacGillivray Reef (14-114),2024,0.16676184000596264,0.1824243300338397,1.5662490027877063,5.96333333333333,0.22238725883456137,0.0434454558104632,0.8,6.662192357426267,0.1978021978021978,0,0.0092,  ,0.020321878852549276,-12.630389856296498,0.15762146521560955,2.4802864818230157,reef_blocked_5fold,4,2.4802864818230157
Aggressive extreme ensemble,-2.9923076861330444,1827,manta,19-131a,U/N Reef (19-131a),2024,0.29052989579115857,0.2843473439354417,-0.6182551855716867,5.81666666666667,0.15580743050357476,0,0.45,5.8287453483906155,0.02197802197802198,18.8,0.0064,  ,0.029612281655974435,-12.238252606010661,0.2606068189298281,2.3740525005613575,reef_blocked_5fold,5,2.3740525005613575
Aggressive extreme ensemble,-6.191711044917614,1863,manta,19-138,U/N Reef (19-138),2024,0.38075191515937695,0.3423242122432991,-3.842770291607783,5.812,0.2237363080890812,0,0.45,5.8287453483906155,0.01098901098901099,21,0.0064,  ,0.057039895636571615,-12.63115353982164,0.3188348047102008,2.348940753309831,reef_blocked_5fold,5,2.348940753309831
Aggressive extreme ensemble,-7.68359152744228,214,ltmp,15-099c,Agincourt Reefs (No 1) (15-099c),2024,0.3627972623729205,0.3094443162251771,-5.335294614774338,6.838,0.38200659369933787,0.044311645741118,0.7,6.6724338344427165,0.15384615384615383,0,0,"declines hc and sc B Jasper  coral bleaching, Cyclone Jasper",0.19455471100570426,-13.722268959788288,0.2859613470984977,2.3482969126679416,reef_blocked_5fold,5,2.3482969126679416
Aggressive extreme ensemble,-11.955758062616152,1669,manta,18-076,Helix Reef (18-076),2024,0.5352957990953865,0.4391003226172138,-9.619547647817267,6.1,0.5054491943511117,0,0.5,6.096021794618455,0.08791208791208792,1,0.0257,"Cyclone Kirrily and DHW 6.11 Kirrily Cyclone Kirrily, coral bleaching",0.2960661067175983,-16.707865187967403,0.415738218469225,2.3362104147988845,reef_blocked_5fold,4,2.3362104147988845
Aggressive extreme ensemble,-3.3239422487519765,1998,manta,20-351b,Pompey Reef (No 2) (20-351b),2024,0.24979788892199734,0.23944337603158308,-1.0354512890414251,8.63,0.26586271071453776,0,0.35,5.04829112437769,0.01098901098901099,1.00000000000045,0,  ,0.00992092527250099,-12.21253295179228,0.21655846643447757,2.2884909597105514,reef_blocked_5fold,4,2.2884909597105514
Aggressive extreme ensemble,-2.385399608566191,3018,mmp,23-010,Middle (Ba-la-ba) Island Reef (23-010),2024,0.094141417582425,0.04823208468649456,-4.590933289593044,12.23,0.45895037123979043,0.88543541568752,0.3,5.455125136460727,0,0,NA,further decline as a result of bleaching in 2024  coral bleaching,0.03028940219892481,-9.4141417582425,0.07028742149676309,-2.2055336810268535,reef_blocked_5fold,3,2.2055336810268535
Aggressive extreme ensemble,0.7780693647243792,607,ltmp,20-014,Hayman Island Reef (20-014),2024,0.13633728561380234,0.165316693866412,2.897940825260967,5.79416666666667,0.14030141659542145,0.205780518226557,0.3,5.8287453483906155,0.01098901098901099,12,0,  ,0.006856294191425904,-13.053750759166416,0.14411797926104614,2.119871460536588,reef_blocked_5fold,1,2.119871460536588
Aggressive extreme ensemble,-8.058369553728895,2090,manta,21-558,U/N Reef (21-558),2024,0.39090706771087363,0.2894259103817405,-10.148115732913315,7.87033333333333,0.07481468055436158,0.0448146287353424,1,5.04829112437769,0.03296703296703297,2.2,0.0275,  ,0.04271190536739291,-17.299072091220587,0.3103233721735847,-2.08974617918442,reef_blocked_5fold,1,2.08974617918442
Aggressive extreme ensemble,-0.3341859116485435,653,ltmp,21-060,U/N Reef (21-060),2024,0.14667581543441732,0.16346375414086944,1.6787938706452121,8.99,0.4194754038758102,0,0.4,5.04829112437769,0.01098901098901099,1,0,  ,0.007099779453253576,-10,0.1433339563179319,2.0129797822937556,reef_blocked_5fold,5,2.0129797822937556
Aggressive extreme ensemble,-0.9681762636537,99,ltmp,14-116a,Lizard Island Reef (North West) (14-116a),2024,0.16532056503156148,0.17542458210932707,1.0104017077765592,6.24428571428571,0.14877724148928995,0.0473388095731419,0.6,6.662192357426267,0.1978021978021978,0,0,  ,0.016416532493619074,-14.492585039730722,0.15563880239502448,1.9785779714302594,reef_blocked_5fold,2,1.9785779714302594
Aggressive extreme ensemble,-9.163479098047173,925,manta,12-056,Mantis Reef (12-056),2024,0.42120549680955033,0.3100811424175816,-11.112435439196872,9.1413829787234,0.216141422466712,0.058949040699155,0.9,6.420027608820439,0.15384615384615383,0,0,DHW 8.91  coral bleaching,0.13719109360314816,-17.10948635137787,0.3295707058290786,-1.9489563411496995,reef_blocked_5fold,1,1.9489563411496995
Aggressive extreme ensemble,-1.6387542714758312,872,manta,11-016,McSweeney Reef (11-016),2024,0.20078260575299658,0.16565838113409684,-3.5124224618899746,5.38,0,0.175338227942203,1,6.492034321653199,0.14285714285714285,0,0.004,  ,0.013887769206531458,-10.354603320555135,0.18439506303823827,-1.8736681904141435,reef_blocked_5fold,5,1.8736681904141435
Aggressive extreme ensemble,-9.902885790096521,836,ltmp,23-069,Mast Head Reef (23-069),2024,0.4000561441690104,0.3192660575734749,-8.07900865955355,11.0850746268657,0.7967591332408196,0.00124849993778155,0.4,5.301987044294902,0.01098901098901099,0,0,decline in hc  coral bleaching,0.07338444795881144,-16.782922707489465,0.3010272862680452,1.8238771305429715,reef_blocked_5fold,4,1.8238771305429715
Aggressive extreme ensemble,-1.140687669491408,374,ltmp,18-030,Kelso Reef (18-030),2024,0.17043083147705607,0.1772180451882303,0.6787213711174245,6.73488888888889,0.233741827105771,0,0.45,6.212002270133139,0.08791208791208792,7,0.0054,  ,0.006009027166042664,-15.311953432433652,0.15902395478214199,1.8194090406088326,reef_blocked_5fold,3,1.8194090406088326
Aggressive extreme ensemble,-1.400260712065031,2621,mmp,18-001,Richards (Bedarra) Reef (18-001),2024,0.12999759964029725,0.13340618825777464,0.3408588617477393,4.12,0.3256942657515102,0.691931621395728,0,6.679407263235824,0.3076923076923077,0,1e-4,  ,0.027787278455116592,-11.406259186117438,0.11599499251964694,1.7411195738127703,reef_blocked_5fold,1,1.7411195738127703
Aggressive extreme ensemble,-0.3225544763874655,51,ltmp,14-016,Corbett Reef (14-016),2024,0.21731972604234384,0.19683413246437378,-2.048559357797006,7.27771812080537,0.29881445006710233,0.580108750421401,1,6.495755978645292,0.17582417582417584,0,0,  ,0.0060771541375051865,-14.478958813385319,0.2140941812784692,-1.7260048814095403,reef_blocked_5fold,5,1.7260048814095403
Aggressive extreme ensemble,0.5560877668854367,2959,mmp,20-095,Seaforth Reef (20-095),2024,0.09847645164875594,0.12128837945119916,2.281192780244322,NA,0,0.348719914826354,0.1,5.8287453483906155,0.02197802197802198,0,0.0041,  ,0.004227952902385409,-9.847645164875594,0.10403732931761031,1.7251050133588852,reef_blocked_5fold,1,1.7251050133588852
Aggressive extreme ensemble,0.6014180487739871,478,ltmp,18-075,John Brewer Reef (18-075),2024,0.09894508667391134,0.12195968781779132,2.3014601143879974,5.71714285714286,0.2646118463495706,0,0.45,6.096021794618455,0.08791208791208792,3.5000000000008,0.0187,  ,0.0037439201254249395,-9.894508667391134,0.10495926716165122,1.7000420656140103,reef_blocked_5fold,3,1.7000420656140103
Aggressive extreme ensemble,-0.3103511952859614,2086,manta,21-556,Gannett Cay Reef (21-556),2024,0.09896793855981655,0.11258589605028108,1.361795749046453,8.47,0.016120536276246076,0.0454545468091965,1,5.293126064302306,0.05494505494505494,0,0.0144,DHW 8.47  coral bleaching,0.004362103468785736,-9.896793855981654,0.09586442660695693,1.6721469443324144,reef_blocked_5fold,5,1.6721469443324144
Aggressive extreme ensemble,-0.2903947513923505,436,ltmp,18-039,Dip Reef (18-039),2024,0.24049936740079766,0.2536891669876679,1.318979958687025,7.5130612244898,0.3069695489966417,0,0.45,5.947264586791359,0.06593406593406594,8,0,  ,0.00560171416484986,-13.179483993180838,0.23759541988687416,1.6093747100793756,reef_blocked_5fold,5,1.6093747100793756
Aggressive extreme ensemble,-4.672751564196542,1805,manta,19-098,Wansfell Reef (19-098),2024,0.3150152243884395,0.2522890618362222,-6.27261625522173,3.354,NA,0,0.45,5.8287453483906155,0.04395604395604396,17.6666666666667,0,Aerial bl 3 2024 DHW 3.37 2024 DHW 2.61 2025  coral bleaching,0.07877108284629417,-14.418016562951355,0.26828770874647406,-1.5998646910251884,reef_blocked_5fold,4,1.5998646910251884
Aggressive extreme ensemble,0.5631276613997399,2831,mmp,20-024,Double Cone Reef (20-024),2024,0.15745203003494646,0.14733463316681278,-1.0117396868133677,8.4,0,0.391708919524,0.5,5.8287453483906155,0.02197802197802198,10,0.0014,  unknown at 5.0 m only,0.0031571012862901208,-12.610662243965978,0.16308330664894385,-1.5748673482131075,reef_blocked_5fold,2,1.5748673482131075
Aggressive extreme ensemble,-3.904703823573713,1947,manta,20-104,U/N Reef (20-104),2024,0.3954607791259235,0.3720618708353132,-2.3398908290610256,5.56,NA,0,0.3,5.8287453483906155,0,26,0.0038,Aerial bl 3 2024 DHW 2024 DHW 2.52 2025  coral bleaching,0.10801574462694906,-14.687330157176477,0.35641374089018635,1.5648129945126872,reef_blocked_5fold,4,1.5648129945126872
Aggressive extreme ensemble,-0.9935042760281843,714,ltmp,21-558,U/N Reef (21-558),2024,0.13576658866345692,0.1101872950078745,-2.5579293655582425,7.87033333333333,0.1629579657459985,0.0448146287353424,1,5.04829112437769,0.03296703296703297,2.2,0.0275,  coral bleaching,0.0067259849514066175,-12.601714003184366,0.12583154590317508,-1.5644250895300582,reef_blocked_5fold,1,1.5644250895300582
Aggressive extreme ensemble,-1.2503869444253635,1596,manta,18-032,Rib Reef (18-032),2024,0.22653613954286794,0.22933144596221472,0.2795306419346777,6.7,0.25835783163767373,0.0708951209808588,1,6.212002270133139,0.12087912087912088,7,7e-4,DHW 6.7  coral bleaching,0.005479902614582386,-14.286654199515404,0.2140322700986143,1.5299175863600412,reef_blocked_5fold,3,1.5299175863600412
Aggressive extreme ensemble,-2.804083455669837,483,ltmp,18-081,Knife Reef (18-081),2024,0.44284851257291497,0.40017567877922566,-4.26728337936893,6.53836363636364,0.570519458454164,0,0.4,5.947264586791359,0.06593406593406594,9,0.0042,"decline 5%  disease 60 DHW 6.54 Kirrily  coral bleaching, coral disease",0.024416612971762012,-14.807501152995975,0.4148076780162166,-1.4631999236990931,reef_blocked_5fold,5,1.4631999236990931
Aggressive extreme ensemble,0.7203473722777881,21,ltmp,11-162,U/N Reef (11-162),2024,0.19681859165372878,0.18941183875975362,-0.740675289397516,3.88090909090909,0.09579875677150211,0.0795708205525447,0.4,6.412208581006213,0.10989010989010987,0,9e-4,  ,0.003633860657024476,-10,0.20402206537650666,-1.4610226616753041,reef_blocked_5fold,2,1.4610226616753041
Aggressive extreme ensemble,1.8337891489140883,2875,mmp,20-035a,Daydream Reef (No 1) (20-035a),2024,0.0619788555082298,0.09473073391177349,3.275187840354369,8.78,0.3450043885487789,0.582045224237017,0.1,5.8287453483906155,0.0989010989010989,0,0.0019,  ,0.003170309365095495,-6.1978855508229795,0.08031674699737068,1.4413986914402808,reef_blocked_5fold,4,1.4413986914402808
Aggressive extreme ensemble,-0.8592784832102796,27,ltmp,12-056,Mantis Reef (12-056),2024,0.193189922320597,0.17024008933414767,-2.2949832986449343,9.1413829787234,0.216141422466712,0.058949040699155,0.9,6.420027608820439,0.15384615384615383,0,0,similar hc to prior but slightly lower  coral bleaching,0.0059359240609336,-13.177204603741147,0.1845971374884942,-1.4357048154346548,reef_blocked_5fold,1,1.4357048154346548
Aggressive extreme ensemble,-1.3001879267992567,648,ltmp,20-351b,Pompey Reef (No 2) (20-351b),2024,0.23601995395034991,0.2369139662041041,0.08940122537541839,8.63,0.26586271071453776,0,0.35,5.04829112437769,0.01098901098901099,1.00000000000045,0,  ,0.008016731432265185,-12.490847557621969,0.22301807468235735,1.389589152174675,reef_blocked_5fold,4,1.389589152174675
Aggressive extreme ensemble,-4.027127004733677,365,ltmp,17-024,Peart Reef (17-024),2024,0.29076822596685753,0.26408518276588133,-2.6683043200976195,5.30421052631579,0.32131913917438787,0.0632850722604437,0.7,6.866384143143859,0.12087912087912088,8.526512829121199e-13,0,  coral bleaching,0.06094106595601133,-17.219995917934007,0.25049695591952076,1.3588226846360572,reef_blocked_5fold,2,1.3588226846360572
Aggressive extreme ensemble,-3.476924969780776,645,ltmp,20-351a,Pompey Reef (No 1) (20-351a),2024,0.2705389010800665,0.24919934644249417,-2.1339554637572338,8.63305555555556,0.22497349239822226,0,0.35,5.04829112437769,0.01098901098901099,3.36,0,  ,0.04041622142851499,-14.931492290996959,0.23576965138225875,1.3429695060235423,reef_blocked_5fold,3,1.3429695060235423
Aggressive extreme ensemble,-3.838667326484418,2760,mmp,18-065,Havannah Reef (18-065),2024,0.348397625979395,0.2968242828654775,-5.1573343113917485,6.92,0.25579030333202313,0.479253770957126,0.6,6.212002270133139,0.2087912087912088,0,0.0107,"minor physical damage observed, major storm damage reported nearby by seasim staff | minor decline from localised storm unnamed storm unknown storm | unknown storm at 9.0 m only",0.07760112785981615,-14.846821200237242,0.3100109527145508,-1.3186669849073303,reef_blocked_5fold,5,1.3186669849073303
Aggressive extreme ensemble,-1.5102673316438109,2720,mmp,18-051,Pandora Reef (18-051),2024,0.17833099131036292,0.15033301875756594,-2.7997972552796986,6.58,0.46839273625489036,0.629372651590911,0.5,6.212002270133139,0.2087912087912088,0,0.0098,physical damage obvious unnamed storm unknown storm | unknown storm at 9.0 m only,0.012047264120533918,-10.995155978071807,0.16322831799392482,-1.2895299236358877,reef_blocked_5fold,1,1.2895299236358877
Aggressive extreme ensemble,0.4665132169002231,2925,mmp,20-061,Pine Island Reef (20-061),2024,0.06317441071504845,0.08009933556068624,1.692492484563779,NA,0.054316214592486936,0.581681122802904,0,5.8287453483906155,0.02197802197802198,8,0.0028,  ,0.0047897318901541745,-6.317441071504845,0.06783954288405068,1.225979267663556,reef_blocked_5fold,1,1.225979267663556
