programme_key,source_observation_id,ReefID,ReefName,event_year,region_block,joint_reef_fold,ann_maxdhw,prop_acropora_pre,observed_pre_cover,log_coastal_rain30,era5_wind_mean,era5_wind_calm_fraction,era5_coastal_distance_km,DISTURBANCE_TYPE,description,observed_mortality,predicted_occurrence,predicted_positive_loss,predicted_mortality,learner,scheme,fold,residual,absolute_error,severe,nonsevere
mmp,4156671,20-035a,Daydream Reef (No 1) (20-035a),2024,Central GBR,1,8.78,0.3450043885487789,0.0619788555082298,5.8287453483906155,5.7756476402282715,0.0989010989010989,26.080562739584575,NA,NA,0,0.06740213841064738,0.1215620840543775,0.0081935444149199,joint_compound_brt,leave_one_event_out,2024,-0.0081935444149199,0.0081935444149199,FALSE,TRUE
mmp,4145380,20-058a,Dent Reef (No 1) (20-058a),2024,Central GBR,2,8.46,0.04684196083012745,0.2021192607796924,5.8287453483906155,6.882554054260254,0.03296703296703297,0,NA,NA,0,0.09206096217551246,0.08342264352000665,0.00767996882967659,joint_compound_brt,leave_one_event_out,2024,-0.00767996882967659,0.00767996882967659,FALSE,TRUE
mmp,4145395,20-058a,Dent Reef (No 1) (20-058a),2024,Central GBR,2,8.46,0.05247557858289701,0.27591806105767913,5.8287453483906155,6.882554054260254,0.03296703296703297,0,NA,NA,0,0.0659384416323006,0.05518762935169471,0.00363898627683176,joint_compound_brt,leave_one_event_out,2024,-0.00363898627683176,0.00363898627683176,FALSE,TRUE
mmp,4151714,20-061,Pine Island Reef (20-061),2024,Central GBR,3,9.17,0.05431621459248693,0.06317441071504845,5.8287453483906155,6.957430839538574,0.02197802197802198,27.79877005838312,NA,NA,0,0.06466446273363254,0.07748090626852809,0.00501026117596931,joint_compound_brt,leave_one_event_out,2024,-0.00501026117596931,0.00501026117596931,FALSE,TRUE
mmp,4151734,20-061,Pine Island Reef (20-061),2024,Central GBR,3,9.17,0.04014192197989718,0.1528425783149248,5.8287453483906155,6.957430839538574,0.02197802197802198,27.79877005838312,NA,NA,0,0.0639565641047495,0.05364246929171697,0.00343078802599275,joint_compound_brt,leave_one_event_out,2024,-0.00343078802599275,0.00343078802599275,FALSE,TRUE
mmp,4146310,20-095,Seaforth Reef (20-095),2024,Central GBR,5,9.47,0.05021782281804785,0.08750189043508103,5.8287453483906155,6.957430839538574,0.02197802197802198,27.79877005838312,NA,NA,0.01502604639453262,0.08129863679284599,0.06877045921024984,0.00559094458541133,joint_compound_brt,leave_one_event_out,2024,0.00943510180912129,0.00943510180912129,FALSE,TRUE
mmp,4146325,20-095,Seaforth Reef (20-095),2024,Central GBR,5,9.47,0,0.09847645164875594,5.8287453483906155,6.957430839538574,0.02197802197802198,27.79877005838312,NA,NA,0,0.04746280052348459,0.05580758303140849,0.00264878418111754,joint_compound_brt,leave_one_event_out,2024,-0.00264878418111754,0.00264878418111754,FALSE,TRUE
manta,4067753,20-104,U/N Reef (20-104),2024,Central GBR,2,5.5600000000000005,0.3166147337257602,0.3954607791259235,5.8287453483906155,7.423409461975098,0,83.09235604782566,b,Aerial bl 3 2024 DHW 2024 DHW 2.52 2025,0.05916872045396826,0.31548967063688965,0.2680188974617271,0.08455719368466258,joint_compound_brt,leave_one_event_out,2024,-0.02538847323069432,0.02538847323069432,FALSE,TRUE
manta,4067754,20-104,U/N Reef (20-104),2024,Central GBR,2,5.5600000000000005,0.20685377657459916,0.16222060434747407,5.8287453483906155,7.423409461975098,0,83.09235604782566,NA,NA,0,0.24239103301029172,0.22523399988523865,0.05459470190122292,joint_compound_brt,leave_one_event_out,2024,-0.05459470190122292,0.05459470190122292,FALSE,TRUE
manta,4067796,20-287,Credlin Reefs (East) (20-287),2024,Southern GBR,5,8.14,0.1631631572030451,0.35058914094719495,5.8287453483906155,7.596888065338135,0.01098901098901099,107.88088100039306,NA,NA,0,0.22970641572618963,0.1037047004671427,0.02382163503826545,joint_compound_brt,leave_one_event_out,2024,-0.02382163503826545,0.02382163503826545,FALSE,TRUE
manta,4049479,20-297,Creal Reef (20-297),2024,Southern GBR,1,8.370000000000001,0.2396430089858636,0.6903771670175208,5.8287453483906155,7.628969192504883,0,158.8083169396554,NA,NA,0.14353057103012326,0.3286617536571401,0.2764740856899005,0.09086645784359712,joint_compound_brt,leave_one_event_out,2024,0.05266411318652612,0.05266411318652612,FALSE,TRUE
manta,4066466,20-348,U/N Reef (20-348),2024,Southern GBR,2,8.39,0.2769734684349537,0.2718157702712433,5.04829112437769,7.647981643676758,0.01098901098901099,148.29161899510453,b,Aerial bl 3 2024 DHW 8.39 2024,0.3195506149689588,0.12903174344028595,0.15612833755822125,0.02014551159557076,joint_compound_brt,leave_one_event_out,2024,0.29940510337338805,0.29940510337338805,TRUE,FALSE
ltmp,4225567,20-351a,Pompey Reef (No 1) (20-351a),2024,Southern GBR,3,8.63,0.22497349239822223,0.2705389010800665,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0.07887795268029442,0.16279178040765596,0.18303943923161167,0.02979731619733301,joint_compound_brt,leave_one_event_out,2024,0.0490806364829614,0.0490806364829614,FALSE,TRUE
manta,4066907,20-351a,Pompey Reef (No 1) (20-351a),2024,Southern GBR,3,8.63,0.22497349239822223,0.39403716523982174,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0.07325807915336613,0.12199154871626908,0.1657355712784714,0.020218339017636332,joint_compound_brt,leave_one_event_out,2024,0.0530397401357298,0.0530397401357298,FALSE,TRUE
ltmp,4223666,20-351b,Pompey Reef (No 2) (20-351b),2024,Southern GBR,4,8.63,0.26586271071453776,0.23601995395034991,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0,0.0954285734337598,0.19229056793933413,0.01835001458321812,joint_compound_brt,leave_one_event_out,2024,-0.01835001458321812,0.01835001458321812,FALSE,TRUE
manta,4067069,20-351b,Pompey Reef (No 2) (20-351b),2024,Southern GBR,4,8.63,0.26586271071453776,0.24979788892199736,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0.04145156284186047,0.07669114257511248,0.17990449916952928,0.01379708159571457,joint_compound_brt,leave_one_event_out,2024,0.02765448124614589,0.02765448124614589,FALSE,TRUE
manta,4066856,20-353,U/N Reef (20-353),2024,Southern GBR,2,8.51,0.28257324232113723,0.5957874377747552,5.04829112437769,7.647981643676758,0.01098901098901099,148.29161899510453,b,DHW 8.51,0.18809007889069235,0.15176798924914653,0.13405666057617607,0.02034550982110157,joint_compound_brt,leave_one_event_out,2024,0.16774456906959076,0.16774456906959076,FALSE,TRUE
manta,4067591,20-354,U/N Reef (20-354),2024,Southern GBR,3,8.24,0.2798883931931086,0.4883089395562144,5.04829112437769,7.647981643676758,0.01098901098901099,148.29161899510453,b,DHW 8.25,0.14510858480817607,0.14502459247493107,0.15072939753715422,0.02185946945181767,joint_compound_brt,leave_one_event_out,2024,0.1232491153563584,0.1232491153563584,FALSE,TRUE
ltmp,4223966,21-025,Penrith Reef (21-025),2024,Southern GBR,5,8.25,0.02455375498852522,0.11074893260389602,5.410388454901543,7.600882530212402,0.01098901098901099,95.56334639855292,NA,NA,0,0.07554147330186207,0.09017508174304067,0.00681195852998513,joint_compound_brt,leave_one_event_out,2024,-0.00681195852998513,0.00681195852998513,FALSE,TRUE
manta,4067168,21-025,Penrith Reef (21-025),2024,Southern GBR,5,8.25,0.02455375498852522,0.363835749390651,5.410388454901543,7.600882530212402,0.01098901098901099,95.56334639855292,NA,NA,0.4209413337751398,0.10551874598533238,0.12044256105040352,0.01270894800530041,joint_compound_brt,leave_one_event_out,2024,0.40823238576983945,0.40823238576983945,TRUE,FALSE
ltmp,4224277,21-060,U/N Reef (21-060),2024,Southern GBR,1,8.99,0.4194754038758102,0.14667581543441732,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0,0.07066743691285292,0.12688877879874197,0.00896690477070904,joint_compound_brt,leave_one_event_out,2024,-0.00896690477070904,0.00896690477070904,FALSE,TRUE
manta,4067141,21-060,U/N Reef (21-060),2024,Southern GBR,1,8.99,0.4194754038758102,0.4183772154643925,5.04829112437769,7.65802526473999,0.01098901098901099,138.99385029191623,NA,NA,0.3164588026273036,0.09802562667386346,0.17199188932536855,0.01685961273394102,joint_compound_brt,leave_one_event_out,2024,0.29959918989336254,0.29959918989336254,TRUE,FALSE
manta,4066917,21-062,U/N Reef (21-062),2024,Southern GBR,3,8.21,0.28973125972355407,0.34548973298955477,5.04829112437769,7.64576530456543,0.01098901098901099,141.37563195977037,b,Aerial bl 4 2024 DHW 8.21 2024,0.2163631144836532,0.08352245175331266,0.08586997381561369,0.00717207074507281,joint_compound_brt,leave_one_event_out,2024,0.2091910437385804,0.2091910437385804,TRUE,FALSE
manta,4067305,21-064,U/N Reef (21-064),2024,Southern GBR,4,8.82,0.30248149893283544,0.2233901440513016,5.04829112437769,7.64576530456543,0.01098901098901099,141.37563195977037,b,Aerial bl 3 2024 DHW 8.82 2024,0,0.1236067848857616,0.10223973344314122,0.01263752473848396,joint_compound_brt,leave_one_event_out,2024,-0.01263752473848396,0.01263752473848396,FALSE,TRUE
ltmp,4223046,21-139,U/N Reef (21-139),2024,Southern GBR,2,8.6,0.161084953587778,0.24029573725924935,5.04829112437769,7.674178123474121,0.03296703296703297,132.67491596944663,NA,NA,0.17477970140301632,0.2075690809664402,0.26992983090603334,0.05602908692659195,joint_compound_brt,leave_one_event_out,2024,0.11875061447642438,0.11875061447642438,FALSE,TRUE
manta,4067086,21-139,U/N Reef (21-139),2024,Southern GBR,2,8.6,0.161084953587778,0.5779862545901678,5.04829112437769,7.674178123474121,0.03296703296703297,132.67491596944663,NA,NA,0.21994377052766945,0.19585675956590884,0.1492682416508618,0.02923519411583882,joint_compound_brt,leave_one_event_out,2024,0.1907085764118306,0.1907085764118306,TRUE,FALSE
ltmp,4224936,21-187,U/N Reef (21-187),2024,Southern GBR,3,7.25,0.3136770924524844,0.26241106733981745,5.04829112437769,7.633310794830322,0.03296703296703297,153.59663174270304,b,decline following bleaching,0.16372669436792,0.2835566038268744,0.35321326206650006,0.10015595301818853,joint_compound_brt,leave_one_event_out,2024,0.06357074134973148,0.06357074134973148,FALSE,TRUE
manta,4066635,21-187,U/N Reef (21-187),2024,Southern GBR,3,7.25,0.3136770924524844,0.6246600212356924,5.04829112437769,7.633310794830322,0.03296703296703297,153.59663174270304,b,decline following bleaching,0.44183377601544943,0.27248741799665627,0.20760452057027037,0.05656961977462669,joint_compound_brt,leave_one_event_out,2024,0.3852641562408227,0.3852641562408227,TRUE,FALSE
manta,4067277,21-245,U/N Reef (21-245),2024,Southern GBR,4,6.22,0.17480474460241177,0.3986432685423522,5.04829112437769,7.576849460601807,0.02197802197802198,234.58133252949253,NA,NA,0.14277996567627907,0.11862192759915786,0.0897397611736983,0.01064510345271215,joint_compound_brt,leave_one_event_out,2024,0.1321348622235669,0.1321348622235669,FALSE,TRUE
manta,4067278,21-245,U/N Reef (21-245),2024,Southern GBR,4,6.22,0.19722631201351185,0.4271399318362915,5.04829112437769,7.576849460601807,0.02197802197802198,234.58133252949253,b,DHW 6.56 0.03 COTS per tow,0.06671505324129029,0.141932226044081,0.08919762041508307,0.0126600168233477,joint_compound_brt,leave_one_event_out,2024,0.05405503641794258,0.05405503641794258,FALSE,TRUE
manta,4049349,21-296,U/N Reef (21-296),2024,Southern GBR,5,6.8500000000000005,0.2073805916775587,0.2593232071269527,5.04829112437769,7.576849460601807,0.02197802197802198,234.58133252949253,b,Aerial bl 5 2024 DHW 6.85 2024,0,0.15998964321664472,0.15678546625586318,0.02508405080783084,joint_compound_brt,leave_one_event_out,2024,-0.02508405080783084,0.02508405080783084,FALSE,TRUE
ltmp,4238621,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.209397721527752,0.1774025284140376,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,Aerial bl 5 2024 DHW 7.67,0.17436133243673674,0.18898378214313497,0.2121142559382486,0.04008615433368714,joint_compound_brt,leave_one_event_out,2024,0.1342751781030496,0.1342751781030496,FALSE,TRUE
ltmp,4238622,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.21688656916806204,0.2190919069770352,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,DHW 7.67 mass loss of SC,0.19028260394560065,0.17519364519654113,0.23346989442390437,0.04090244184777542,joint_compound_brt,leave_one_event_out,2024,0.14938016209782523,0.14938016209782523,FALSE,TRUE
manta,4284380,21-305,East Cay Reef (21-305),2024,Southern GBR,2,7.67,0.21688656916806204,0.31352435423231356,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,Aerial bl 5 2024 DHW 7.67,0.2779171356313509,0.14363770874875575,0.1405592499798811,0.02018960861055371,joint_compound_brt,leave_one_event_out,2024,0.2577275270207972,0.2577275270207972,TRUE,FALSE
ltmp,4183353,21-529,U/N Reef (21-529),2024,Southern GBR,1,7.19,0.38615538690823586,0.24402387862104383,5.04829112437769,7.627993583679199,0.04395604395604396,188.7922667774775,b,Aerial bl 5 2024 DHW 7.19 2024,0.07120233399391916,0.3089544303396123,0.29380701512955537,0.09077297898913364,joint_compound_brt,leave_one_event_out,2024,-0.01957064499521446,0.01957064499521446,FALSE,TRUE
manta,3989168,21-529,U/N Reef (21-529),2024,Southern GBR,1,7.19,0.38615538690823586,0.6491509096157588,5.04829112437769,7.627993583679199,0.04395604395604396,188.7922667774775,b,Aerial bl 5 2024 DHW 7.19 2024,0.3674510897264907,0.3425682144279338,0.1633704564594429,0.05596552555958786,joint_compound_brt,leave_one_event_out,2024,0.3114855641669029,0.3114855641669029,TRUE,FALSE
manta,4284566,21-550,U/N Reef (21-550),2024,Southern GBR,5,7.85,0.22806223341999204,0.5231246127836484,5.293126064302306,7.698933601379395,0.05494505494505494,175.33603223489754,NA,NA,0.3105929180461531,0.4100672346964158,0.16021621947964895,0.06569942207553368,joint_compound_brt,leave_one_event_out,2024,0.24489349597061935,0.24489349597061935,TRUE,FALSE
ltmp,4184037,21-556,Gannett Cay Reef (21-556),2024,Southern GBR,4,8.47,0.01612053627624607,0.07002682803684913,5.293126064302306,7.664971828460693,0.05494505494505494,198.3246302201427,b,DHW 8.47,0.01898982005665171,0.07653276517587033,0.01051024922608893,8.043784359601375e-4,joint_compound_brt,leave_one_event_out,2024,0.01818544162069157,0.01818544162069157,FALSE,TRUE
manta,4284599,21-556,Gannett Cay Reef (21-556),2024,Southern GBR,4,8.47,0.01612053627624607,0.09896793855981656,5.293126064302306,7.664971828460693,0.05494505494505494,198.3246302201427,b,DHW 8.47,0,0.06538264588990968,0.02727099545600609,0.00178304983896538,joint_compound_brt,leave_one_event_out,2024,-0.00178304983896538,0.00178304983896538,FALSE,TRUE
ltmp,4224607,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.07481468055436158,0.1101872950078745,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,NA,NA,0.06769401672425976,0.10694453316411166,0.14628823906209468,0.01564472743389568,joint_compound_brt,leave_one_event_out,2024,0.05204928929036408,0.05204928929036408,FALSE,TRUE
ltmp,4224608,21-558,U/N Reef (21-558),2024,Southern GBR,2,7.54,0.1629579657459985,0.13576658866345692,5.04829112437769,7.61787748336792,0.03296703296703297,222.5876216694933,b,NA,0.1884063959137199,0.18684056944596317,0.16576233863558706,0.03097112974336767,joint_compound_brt,leave_one_event_out,2024,0.15743526617035228,0.15743526617035228,FALSE,TRUE
